coveragefraction20,coveragefraction30,coveragefraction40,coveragefraction50,coveragefraction60,coveragefraction80,coveragefraction90,coveragefraction111,coveragefraction112,coveragefraction113,coveragefraction114,coveragefraction115,coveragefraction116,coveragefraction121,coveragefraction122,coveragefraction123,coveragefraction124,coveragefraction125,coveragefraction126,coveragefraction200
0.008970475087334598,0.0032037411026194997,0.3973581265899317,0.09792519065280918,0,0,0.007016194725719044,0.05602885885676755,0,0,0.013776086741263849,0.018270806402018284,0.2054897039418107,6.407482205238999e-4,0,0,0,0.0022426187718336496,0.18907744890736805,0
4.236786695085533e-4,9.611223306527878e-4,0.0744729900939114,0.005117597562763266,0,0,0.0022426187715231718,0.3117681739279967,0,0,0.04135703763533947,0.03920932347132027,0.38620894605976147,0,0,0,0,0.0019222446613055757,0.13631626681591727,0
0.0014881055596796307,5.269832288800158e-4,0.0784448133741754,0.023526790150881913,0,0.00576673398479769,0.0016018705513326916,0.18246535825630408,0,0,0.46004179640477566,0.011957146639168656,0.14308148805633228,0,0,0,0.0019222446615992299,0.0016018705513326916,0.08757479858074005,0
6.407482207133604e-4,0.004064181595445667,0.10194621934408735,0.03961262469254327,0,0.018261324290330772,0.0075882968093691485,0.0913680842815926,0,0,0.5240742913195717,0.018364628849666578,0.10116587485687902,0,0,0,6.407482207133604e-4,3.203741103566802e-4,0.09195260340873047,0
0,7.414300401948611e-4,0.1462446880590704,0.10880737610624251,0,9.611223302742493e-4,0.003945171141109025,0.26078856626342894,0,0,0.2745869199645062,0.03395018528696795,0.06202292220009709,9.611223302742493e-4,0,0,0,0.011028506624153342,0.0959619896536812,0
9.611223302788376e-4,0.003524115211022405,0.43941073204136166,0.09515069999500846,0,0.0021083724420618687,0.019065393913588878,0.13753379570336402,0,0,0.062425634786236646,0.024533019615206784,0.0765133130873286,3.203741100929459e-4,0,0,0,0.010756932881210114,0.12769649388323878,0
6.407482205208411e-4,0.028513295813177426,0.10494641544650336,0.06565832819646372,0,2.3755089751158786e-4,0.0017893333096876594,0.10925891823788943,0,0,0.24756045262231327,0.02602158349607135,0.2548654057127201,2.883501159329457e-4,0,0,0,0.003988664381091519,0.15623095355011682,0
3.2037411026042054e-4,0.022208035961396255,0.16216968061632128,0.4470692315022665,0,9.611223307812616e-4,0.010748544681339933,0.029791068566588943,0,0,0.007935669349806192,0.01358995895959659,0.10779569620476247,3.523980854921103e-4,0,0,0,0.0046614365863919425,0.19239678304499608,0
9.611223307835557e-4,0.029722429483435238,0.17996148798159928,0.4712348572166458,0,0,3.8064374960144267e-4,0.0257004816550524,0,0,0.010760829548883936,0.022855007975709933,0.09084260396879626,0,0,0,0,0.0060871080949625195,0.16149342799452965,0
0,0.0035241152124040704,0.10782046458632105,0.03700090479499287,0,0,2.6010447088631474e-4,0.16058341176348132,0,0,0.3085744197713386,0.04450375569446555,0.22283408585971143,0,0,0,0,9.611223306556555e-4,0.11393761551574315,0
0,0.008825217823447775,0.08280012631709036,0.04877139196128957,0,0.017475318800479128,0.0022426187718229437,0.25311607614401127,0,0,0.13488204481546442,0.011769936670557092,0.11831575154010825,0,0,0,0,3.2037411026042054e-4,0.06352122591556167,0.2579599171299071
0.0012814964410539176,0.00512598576421567,9.611223307904382e-4,0.03919942293300684,0,0.006407482205269589,0,0,0,0,0,0,0,0,0,0,0,0,0.005124369535161668,0.9419001207905019
0.003657279344369634,0.012253334473861758,0.09791203819827594,0.0719286790550061,0,0,0.0035241152120703517,0,0,0,0,0,4.0348283354830046e-4,0,0,0,9.611223305646414e-4,0.0012814964407528552,0.04408496095771727,0.7639934911538331
0.0025629928820986585,0.014175579138270559,0.46356731200221096,0.20797734890947733,0,0.11277168681234098,0.009290849197607637,0.0012274505954471765,0,0,0,0.0012814964410493292,0.06450290084204473,3.203741102623323e-4,0,0,0,0.0022426187718363262,0.10158254935067651,0.018496840946677483
0,0.002562992882089482,0.42811744207131086,0.22199783229093278,0,0.017300201954104002,0.004805611653917779,0.014237960981438829,0,0,3.203741102611852e-4,0.010766053492091624,0.06344192804506223,6.407482205223705e-4,0,0,0,0.01212017034432308,0.2236886839539458,0
0,9.611223302719551e-4,0.5543509288456088,0.13884161702865458,0,0.021785439486164317,0.0019222446605439102,0.04663311994336379,0,0,0.0038444893210878204,0.02287322807315752,0.04274292077431541,0,0,0,0,0.021785439486164317,0.14425945005066768,0
0,0.003048926014832239,0.7434142899118877,0.14625209625012503,0,0.004164863431198355,0.0012274505947952757,0.0028535074273686742,0,0,0.00288336699082963,0.011562724901995588,0.020511249064607353,0,0,0,0,0.013500200656671098,0.050581324755689,0
0,0.004024376867413606,0.8478300136012623,0.09353572062255157,0,0.0010942864625385217,0.006486600488545023,3.203741100929459e-4,0,0,0,0.002764531399967865,0.01633907961474024,0,0,0,0,0.0033045103605416075,0.02430050647234636,0
0,0.0034821625060604193,0.4617584564568625,0.5167748454322922,0,3.2037411005203314e-4,0.001094286462398778,0,0,0,0,0,0,0,0,0,0,0.0023281569167472125,0.014241718115586867,0
0,0.0028833669923713145,0.4141256701405734,0.5471090625175455,0,0.00544635987447915,0,0,0,0,0,0,0.0016018705513173971,0,0,0,0,0,0.028833669923713147,0
0,3.203741101766832e-4,0.8427610694387452,0.12389495066176072,0,0,0,0,0,0,0,0,0.002055408793354589,0,0,0,0,3.203741101766832e-4,0.03064782288578618,0
9.611223305266083e-4,0.0016018705508776805,0.700532262571912,0.25809418106810594,0,0,9.611223305266083e-4,0,0,0,0,0,0.0019222446610532165,0,0,0,0,0,0.03592719648699789,0
0.0017471278246939945,0.003203741102604205,0.5080263171798227,0.3807691689741687,0,9.611223307812616e-4,0.015269865601296524,0,0,0,6.407482205208411e-4,1.7846027013124753e-4,0.004168206866648185,0,0,0,0,0.001291526740829839,0.08374371488850248,0
0.0012814964410416821,0,0.06047517092176501,0.010389613488583504,0,0.005125985764166729,6.407482205208411e-4,0.15525079824033525,0,0,0.4653204094947501,0.028112978879287414,0.11571713521324468,0,0,0,0,0.0055218677210776106,0.15216379561522717,0
0.008984467948714972,0.0012814964403687246,4.1492896154741543e-4,0.002242618770645268,0,0,0.023707684146821405,0.009436106465988865,0,0,0.8845432944049504,0,0.04120520499630974,0,0,0,0.0023371736221005023,0,0.02584702424255276,0
0.013586977050181538,9.611223302788376e-4,0.009196294350787863,0.0026783905905984986,0,0,0,0.06169093441576232,0,0,0.821274101729906,0.002242618770650621,0.04291822664057446,0,0,0,0.0013321988717801751,0,0.04411913524947968,0
0.0019222446604355106,0,0.0033489983740325785,0.002562992880580681,0,0,0,0.06551698649447689,6.407482201451702e-4,0,0.8569218985054489,0.0044852375410161915,0.01770068208924952,0,0,0,9.611223302177553e-4,0,0.0459390889043968,0
0.009900294136864439,3.2037411026042054e-4,0.020633066645004916,0.0022426187718229437,0,0,0.010912763897411802,0.04072899771064166,3.2037411026042054e-4,0,0.7939421894604792,0.009229686352866962,0.030651355318043944,0,0,0,9.611223307812616e-4,0.0012814964410416821,0.07887566071452033,0
0.004690402948077056,0.014984327183045418,0.010572345635843163,2.471181149004025e-4,0,0.1846297481619974,0.07696681603223578,0.0533538345904702,0,0,0.47100860696289226,0.005901341837987359,0.07179403647783615,0.0014146605730029108,0,0,9.611223305311967e-4,6.407482203541311e-4,0.10283489093082658,0
0.014273021411859259,0.016225125641159806,0.02085013618093812,0.0026362488814608413,0,0.07652139562023927,0.042013291028677256,0.03706253936034698,0,0,0.6215857078970486,0.001601870550881504,0.0738423840387886,0,0,0,0.0022426187712341057,0,0.0911456606173657,0
0.009406057906935043,0.0012814964410416821,0.014629117380775684,0.002853507428867148,0,0,0,0.007471791842400362,0,0,0.8676390940252271,0.002067501934954415,0.03533380728371617,0,0,0,4.535382425897157e-4,0,0.05886408751349274,0
0.014096460851525798,0.0016018705513097498,0.03773819500568198,0.008748816752398175,0,0,0,0.08170542136069288,0,0,0.6125306643129087,0.014096460851525798,0.0546401593277765,9.611223307858499e-4,0,0,0.00557952400678308,4.4163408296584887e-4,0.1678596705656456,0
0.013268502649490994,0.002883366991579825,0.013654826764876862,0.011247542213138877,0,0.003814629758637708,0.007368604534037331,0.09357449223687744,9.312627670578832e-4,0,0.7204495682934006,0.0016018705508776805,0.03324709519025891,0,0,0,3.203741101755361e-4,1.991141375043444e-4,0.09743874980208603,0
0.001281496440536964,3.20374110134241e-4,0.00640748220268482,0,0,0,0,0.02728546726321372,0,0,0.9322060385498863,1.331641322768484e-4,0.004896823079767753,0,0,0,6.40748220268482e-4,0,0.026828406001230914,0
0.028569423317860748,0.0025629928794160053,0.07153171202794856,4.3577181972215934e-4,0,6.407482198540013e-4,0.0032037410992700067,0.023406709184425053,0,0,0.7628286966463198,3.2037410992700067e-4,0.03177606125726579,0,0,0,0.0012814964397080027,0,0.0734422729982829,0
0.03155382423902734,0.0014146605726705111,0.12194765652702326,0.006087108091933972,0,0,6.40748220203576e-4,0.029154044019262706,0,0,0.669749908587925,0,0.03600611643241546,0,0,0,0.008142516884808059,0,0.09530341642473007,0
0.00755480801134449,3.2037411017821264e-4,0.06934120931924737,0.0016018705508910633,0,0,0,0.24548522557729688,0,0,0.5564154919458131,0.013337349485402142,0.04902454486165442,0,0,0,0.0036572793442554642,0.0012814964407128506,0.05198035035320407,0
0.003203741102604205,0,0.11906603257253794,0.010251971528333457,0,0,0,0.3380851588029401,0,0,0.26208940935473696,0.028121109425353244,0.11719927981354288,0.0012814964410416821,0,0,3.2037411026042054e-4,0.0038444893231250462,0.11653693752552408,0
0.006377622641731774,0,0.05490700284419402,0,0,0,0,0.17713824942677056,0,0,0.5923967308944071,0.011313690588361732,0.09069938652604101,0,0,0,0.0022426187718229437,0.0012814964410416821,0.06364320186562918,0
0.00413500386990883,9.611223307812616e-4,0.05905722317131403,0.0012814964410416821,0,0,0,0.15939036040780297,0,0,0.6262698122982769,0.01281496441041682,0.05496400147103616,0,0,0,0.0028833669923437845,0,0.07824264860707748,0
9.611223305243141e-4,3.203741101747714e-4,0.05337382480140198,0.0038444893220972564,0,0.026508031894450192,0.010572345635767456,0.3157149349697765,0,0,0.4096305197898404,0.028936974484554467,0.08693751630622024,0,0,0,0.0019222446610486282,0,0.061277621694143795,0
0.004849825588688785,0.00445537797840918,0.31382228804322954,0.10977288166413667,0,0,0,0.04478839147737355,0,0,0.25785790904389744,0.024318572806708415,0.1370524918872293,0,0,0,0,0.005911991255743964,0.0971702702545832,0
0.006641689688616478,0.010231861050664318,0.5474283065106069,0.23047514538335306,0,0,6.407482205269588e-4,0.003008778512865545,0,0,0.037137771641035613,0.006678150999157097,0.06459794660583623,0,0,0,0,0.0012814964410539176,0.09187810494628389,0
0.014882466337538184,0.025541947546213917,0.3410971739213416,0.13750988653879143,0,0,0,0.07781972370266799,0,0,0.1497058663507895,0.01574506421321067,0.0919824841575325,0,0,0,0.0025629928807343904,0.005125985761468781,0.13802640858971105,0
0.0012814964403748423,0.007668239703111652,0.14879929136048184,0.03946798095338083,0,0.03705465022796707,0.015933195591409585,0.19317463187670245,0,0,0.15176105578167465,0.03878852515683567,0.17183804764681201,0,0,0,0,0.010651463919778744,0.18358142134147068,0
0.002562992880737449,0.032614546185476725,0.18255791851099748,0.1040105498004236,0,0.041535524372654085,0.01258010027370585,0.13094163888028523,0,0,0.007426537248352777,0.017767933788355436,0.19559497812287355,0.002562992880737449,0,0,3.2037411009218115e-4,0.010064761545116981,0.2594591514001912,0
0.0015594712345424167,0.002067948537626975,0.20150601288031514,0.07191299301627899,0,0,0,0.13932948843966333,0,0,0.14135825268418686,0.034665174882297665,0.20707207572396893,9.611223307812616e-4,0,0,0,0.007072856254634434,0.192494604015704,0
0.004032145913266999,0.003977653455444847,0.07035734643338824,0.3131131371157627,0,0,0,0.1461821239135808,0,0,0.11635847975666293,0.03477163391244131,0.13422828239939996,3.203741102596558e-4,0,0,0.001601870551298279,0.007876635236382868,0.16718031720211138,0
6.407482203541311e-4,0.01427320332788944,0.09750906324238119,0.1757471432269808,0,0.009557177459724198,0.00576673398318718,0.3376166469566493,0,0,0.02736496349734522,0.0269808155280719,0.1592385260558626,0.0010099344272270338,0,0,3.2037411017706556e-4,0.00576673398318718,0.1382079359809628,0
0.0010942864627582589,0.015679825500570878,0.12508757887599659,0.15694645242723798,0,0.015377957287549359,0.011025883877633886,0.24014806990018708,0,0,0.04300316195479861,0.03800957513020568,0.19142478175998145,0.001232684348710237,0,0,0,0.006087108092988288,0.1548826343813817,0
0.0019222446615808765,0,0.015668187751439567,0.009296090083583904,0,0,0,0.4619847969963612,0,0,0.23084186515486038,0.037689193942038346,0.1273928228238669,9.611223307904382e-4,0,0,0,0.00365727934522884,0.11058639691024953,0
0.0025664119616169334,0.0023318547868624714,0.015864613440164144,0.0016018705502525183,0,0,0,0.2894676276423191,0,0,0.5678027895874634,0.022781751984528288,0.051430591226983464,0,0,0,3.2037411005050366e-4,0.0016018705502525183,0.04423024415950664,0
0.011965820704410421,0.019496080888710823,0.3656033388453134,0.15095829469051764,0,0.0030165311230817963,0.017886904319546,0.029117474176903656,0,0,0.10553905915192167,0.0245795704891624,0.12487606610753971,0,0,0,1.4525727331526572e-4,0.006087108091736912,0.14072849413784033,0
0.008898662814602913,0.027748218273017437,0.42192515664269237,0.24300414221028283,0,0.007048230422027985,0.02494209802917477,6.10888656723406e-4,0,0,0.0014267537136843371,0.009666901885698178,0.08484027526178643,0,0,0,0,0.001735034682720272,0.1681536374075891,0
0.009656880976564787,0.011406081018563675,0.3582485529092363,0.20374869071062726,0,0.004431191698044057,0.019917583412897753,0.003203741102604205,0,0,0.055130165984277675,0.0060871080949479895,0.09468997367127582,0,0,0,0,0.0026961570144126592,0.2307838734065478,0
0.005328889937659107,0.009899561718029333,0.2393587052199198,0.08872229636378243,0,9.611223307812616e-4,0.011533467969375138,0.07524063728718587,0,0,0.06657986812521507,0.016327976531837787,0.20925010715623643,0,0,0,0,0.0025629928820833643,0.2742343744778944,0
6.407482204382508e-4,0.0025965573927294395,0.06320088994098548,0.03166429578561106,0,0.009037604108088383,9.611223306573762e-4,0.1310769153351951,0,0,0.3893587914074915,0.02763870164624751,0.22233422808295605,0,0,0,0,0.0038444893226295047,0.1176456564269703,0
3.203741102634794e-4,0.0015683060427232874,0.05741168692862409,0.0032037411026347943,0,8.939933136022188e-4,6.407482205269588e-4,0.07644615355761199,0,0,0.6598669457893097,0.013962202817216655,0.12280599435752594,0,0,0,3.203741102634794e-4,3.203741102634794e-4,0.062239105539433924,0
0.0012814964414141028,0.0012814964414141028,0.06383273119677656,0.011238166303506322,0,0.005766733986363463,0.004805611655302885,0.03690057742496619,0,0,0.7299916483883001,0.01709883828071002,0.09060224137612512,0,0,0,0,0.003524115213888783,0.033676343291232314,0
3.203741100929459e-4,3.203741100929459e-4,0.10489569198112772,0.033034096775830545,0,0,0,0.2804702315262275,0,0,0.3312611683750485,0.04514757322956597,0.08741594277908654,0,0,0,0,0.011482044866558622,0.10565250224636873,0
0,0.015057583174296571,0.3258276465385125,0.18228848085072397,0,0.010572345633016742,0.011025883875367206,0.08278968453584448,0,0,0.03779049489399451,0.028003088980521926,0.08180059767917178,0,0,3.203741100914164e-4,0,0.02776183315711624,0.1967619865713427,0
0,0,0.04253584745027354,0.021494466652083915,0,0.006727856315468831,0.0035241152128646256,0.15018149984171456,0,0,0.6235122658772375,0.011213093859114717,0.09056708192363991,0,0,0,3.2037411026042054e-4,9.611223307812616e-4,0.048962276426560716,0
0,0.0025629928820833643,0.035290795479199305,0.024858480759946785,0,0.008650100977031354,0.0025629928820833643,0.09331981526160862,0,0,0.675323836944693,0.011635690322802377,0.09203131271070725,0,0,0,0,0.002549285832104662,0.051214695947739884,0
6.407482205193116e-4,0.010862860185351732,0.08302066468403511,0.058024794562942426,0,0,6.407482205193116e-4,0.050650070009275856,0,0,0.6367457047169551,0.005374547596850557,0.09837676984856171,3.203741102596558e-4,0,0,4.5353824258863307e-4,0.00225632582179626,0.05263285378034432,0
0,0,0.12121664166230374,0.018902072502894558,0,0,0,0.07375302289729187,0,0,0.3770348805232808,0.030190048022975553,0.28873025599109564,0,0,0,0,0.004503554470697293,0.0856695239294605,0
0,0.009436106471034182,0.04335529327330392,0.01412153329271897,0,0.017765833337884646,0.0019222446615808765,0.0585709551451932,0,0,0.04596621082802455,0.021398571973669876,0.08082330415539858,0,0,0,0,0.0015835536260642344,0.05141242093426165,0.6536439723008654
0,0,0,0,0,6.971403991969669e-4,0,0,0,0,0,0,5.639217817140776e-5,0,0,0,0,0,0,0.9992464674226317
0,0,0,0,0,0.0018658524800055053,0,0,0,0,0,0,0.001225104259023153,0,0,0,0,0,9.611223314735283e-4,0.9959479209294978
0,0,0,0,0,0.0019222446625719594,0,0,0,0,0,0,6.407482208573197e-4,0,0,0,0,0,0,0.9974370071165707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01584278055659961,0.02770790765660954,0.04382436260735392,0.0422272884584985,0,0,6.407482207037296e-4,0,0,0,0,0,0,0,0,0,0,0,0.006001586439432782,0.8637553260608019
0.0029261278224840368,0.0022490221434967035,0.2664241632475807,0.054425403116084646,0,0,3.203741104275128e-4,0.008129632088509066,0,0,0,0.0033362080686575846,0.020272128992304482,0,0,0,0,0.0019222446625650768,0.024305688005325475,0.6156890077425647
0,0.01707103927100904,0.3749846262472189,0.03247237472009941,0,0,0.007688978650287837,0.0021763852908091535,0,0,6.407482208573197e-4,0.0011490294773317084,0.028803056716964662,0,0,0,0,0.0029374128394881504,0.029311283497938257,0.5027650650679956
0,0.007368604535989672,0.39645012267308943,0.041779201553993596,0,0.012798100598022031,0.004805611653906308,0,0,0,0,0,0.007876188624181218,0,0,0,0,0.0019222446615625231,0.007743024491851922,0.5192569012074033
0,0.003578161058474997,0.6849170061322422,0.07173595179707061,0,0.00962808713932617,0.003898535168736182,0,0,0,6.407482205223705e-4,6.407482205223705e-4,0.011732771078848974,0,0,0,0,0.00393570074137661,0.04043923366649794,0.16885305677638163
0,0.009920328852104135,0.8475014345302724,0.10503735989612283,0,0.004672447521577012,0.01280369584444792,0,0,0,0.0016018705513021025,0,6.407482205208411e-4,0,0,0,0,0,0.01782211458365278,0
0.002242618771520495,0.015176943446913395,0.7467264704360291,0.19202181592961062,0,0,0.01939360089784701,0,0,0,0,0,0,0,0,0,0,0,0.024438550518079347,0
0,0.010844552660842213,0.7713965208919046,0.16586454978479814,0,0.001922244662553606,0.02846150179541312,0,0,0,0,0,0,0,0,0,0,0,0.021510630204488294,0
1.8242283653240005e-4,0.011656331337061957,0.7649389709452903,0.1545409388340204,0,0.008970475089655155,0.016805802612365216,0,0,0,0,0,0.009157685067635602,0,0,0,0,0,0.03374737327743897,0
0.0016018705517284364,0.005324923762426373,0.6682192294802293,0.24296107076855772,0,0.005566811734085068,0.027708699324357614,0,0,0,9.611223310370618e-4,0,0.008229765742919217,0,0,0,3.203741103456873e-4,0,0.03910613219431358,0
0.005766733987702113,0.019725243572681305,0.6231034203371918,0.14241256044134232,0,1.9992225218860296e-4,0.023695324004685114,0,0,0,0.006772327881717302,0,0.026313704900086193,0,0,0,0,0,0.15201076262240523,0
0.001922244662567371,6.407482208557903e-4,0.1444097620825535,0.025506133552275746,0,9.611223312836855e-4,0.0012814964417115805,0.09852140799286037,0,0,0.2813750176033805,0.04835476165719,0.15206006227749705,3.2037411042789513e-4,0,0,0,0.010203168817762997,0.23444370024963349,0
0,3.203741102596558e-4,0.016339079623242447,0.024254952668666237,0,0,6.407482205193116e-4,0.06527241308389152,0,0,0.7049891512173777,0.028238836983289817,0.06678529821260963,6.407482205193116e-4,0,0,0,0.009842448860177598,0.08267594879944672,0
0.015698331402798076,0.0032037411026118526,0.014781680634722884,0.004485237543656593,0,0,0.001281496441044741,0.015988845949582553,0,0,0.8637157805999396,0,0.025454811974477982,0,0,0,0.0035241152128730377,0,0.05186595913829272,0
0.0012814964409575624,0.004485237543351468,0.015375688998665241,0.001601870551196953,0,3.203741102393906e-4,0.007688978645745375,0.009555277755600694,0,0,0.9108585282169144,0,0.013317761356287379,0,0,0,0.002242618771675734,0,0.03327216760936578,0
0.006131579660876148,0.0069856238669804465,0.046045179332059406,0.016339079631861653,0,0,0.013770689897662298,0.011533467975431757,0,0,0.8019845727607365,0.0038444893251439187,0.028457034126719412,0,0,0,0.005446359877287218,0,0.059461923545241165,0
0.005446359875840933,0.016081312089160554,0.020228040514365612,0,0,0.23863651683218387,0.09351646735613671,0.11440369886244461,0,0,0.3265742947041137,0.011720677950348757,0.07217156965515671,0.001468706419354059,0,0,0,0,0.09975235574089449,0
0.034050867114868655,0.0024298287503978617,0.09148426653862277,0.009060431781187095,0,0.037706616850458126,0.04150374563920636,0.1191910896567144,0,0,0.42225328646712285,0.006087108096560793,0.06747344771785961,0,0,0,0.004485237544834269,0,0.16427407384216722,0
0.006178319516449353,0.0035241152147236707,0.06276597551507526,0.0034341585231814934,0,0,0.0012814964417176985,0.08722013140177194,0,0,0.6810993703471442,0.002242618773005972,0.037985743273062755,0,0,0,0.007876188628336073,0,0.10639188236553157,0
0.039085641472389805,0.0016452763600195602,0.0408501600681454,0.01290869468408973,0,0,3.203741104294246e-4,0.0949690659047362,0,0,0.6166603176561736,0.008970475092023889,0.059462462275670855,6.407482208588492e-4,0,0,0.007555814517906648,3.203741104294246e-4,0.11661059552712663,0
0.006274318074511568,0.00187883885420182,0.04795658558670002,0.0022426187724064284,0,0,0,0.10673030503394483,9.611223310313264e-4,0,0.6943713204986713,0.0025629928827502037,0.03461961406682664,0,0,0,0.0022426187724064284,0,0.10015966512654945,0
0,6.407482206019018e-4,0.03316029295404644,0.022746561831367515,0,0,0.0012814964412038036,0.09481669392145674,6.407482206019018e-4,0,0.7534898876602675,0.004352073411867171,0.009665269154637194,3.203741103009509e-4,0,0,0.0019222446618057055,0.0012814964412038036,0.07568211297063934,0
0.005687615694973344,3.2037411009218115e-4,0.012029168820604183,0,0,0,0,0.03963145457425166,0,0,0.8166423171959536,0.00288336699082963,0.04074155782728046,0,0,0,0.004480639390830678,3.2037411009218115e-4,0.07726313128509207,0
0.016430291042094737,0.001789080529295417,0.11846532583456229,0,0,0,0,0.06309838824565862,0,0,0.5742556627670931,0.0063141914853445825,0.08163089181265311,0,0,0,0.006140964958729917,0,0.13187520332456823,0
0.01620112835383659,0,0.18486574809705458,0.004164863434498905,0,0,0,0.20963879493243243,0,0,0.38264579479075406,0.02238423501490048,0.06458284570432128,0,0,0,0.011079929729747542,0.004164863434498905,0.10027179650795523,0
0,0,0.019097850256439324,3.2037411042789513e-4,0,0,0,0.4194025822708055,0,0,0.4435215858117485,0.022835065419063345,0.041165167880864294,0,0,0,0,0,0.05365737425065112,0
0.01177264449727727,0.0028833669938648217,0.08400641711795127,0.0019222446625765477,0,0,0,0.12170606917262958,0,0,0.6248700412648941,0.012174216196318135,0.04035918776591873,0,0,0,0.0030313320973925206,3.203741104294246e-4,0.09695410612074758,0
1.7240900690131407e-4,0,0.0032281850076605672,0,0,0,0,0.0460076803851842,6.407482208573197e-4,0,0.9273456946543662,0,0.008322058519456344,0,0,0,1.7240900690131407e-4,0,0.014110815198672685,0
0.006407482206898451,0.002883366993104303,0.11140387520311298,0.025565793437513824,0,0.019946214091485122,0.006727856317243374,0.2042377182789139,0,0,0.43136068252178117,0.01844853426764109,0.06699465037741265,3.2037411034492255e-4,0,0,0.0013727078596459175,9.611223310347676e-4,0.1033696220038675,0
0.016040812483447388,0.0025629928824152546,0.21134823170664024,0.022997907218557906,0,3.2037411030190683e-4,6.407482206038137e-4,0.09872860424188601,0,0,0.36297026059088144,0.01683935065337125,0.1264180637975851,0,0,0,9.611223309057205e-4,0.0022426187721133477,0.1379289129912906,0
0.016504182648691215,0.005046867480089545,0.18200757381428126,0.04893653015907093,0,0,0,0.054008049877549306,0,0,0.5581079454088583,0.008376724367035474,0.05305876303745252,0,0,0,0.0019222446625719594,0,0.07203111854439942,0
0.010892719748841297,0.004352073411311398,0.20297238905829992,0.06874863762426281,0,0,0,0.10918436962967842,0,0,0.31701078479631417,0.022822268042128047,0.10511897084147678,0,0,0,3.2037411026003814e-4,0.01212379961280073,0.14645361312462638,0
9.611223307835557e-4,0.036186315596372025,0.24576083312990457,0.23057488237574203,0,0.061021586059826154,0.012444431325245477,0.03894619685428064,0,0,0.0022966646174302557,0.02705920843984551,0.07753585381174201,9.611223307835557e-4,0,0,0,0.021207201043121213,0.24504458208492302,0
3.203741102611852e-4,0.0060191615776694395,0.18052046577580633,0.09821455025047625,0,0.04701314701941003,0.004579868119497273,0.12232755262288816,0,0,0.07773103089730227,0.05650126222627449,0.18057933359834094,0.0016018705513059263,0,0,0,0.005953943962632906,0.21863743928813484,0
2.7363425487020245e-4,0.0280830435775789,0.1610269457200361,0.18333275696286627,0,0.010155526361757062,0.0272265656327661,0.15564275035687086,0,0,0.1074110945091067,0.024789856364850933,0.13999510507907553,3.203741104286599e-4,0,0,3.203741104286599e-4,0.007979493178128395,0.15344247978123562,0
9.611223312813913e-4,0.031053002719175712,0.04109492489478009,0.5105676781401263,0,0.006915512909218966,0.021375032992288493,0.0416427346602232,0,0,0.07946621940045608,0.01872695566869315,0.11914442206379222,3.2037411042713044e-4,0,0,3.2037411042713044e-4,9.611223312813913e-4,0.12745052366782872,0
0,0.024360525517790155,0.025738020518887413,0.8652102601443213,0,0.006141153942184273,0.019820509727594804,0.0016018705517284364,0,0,1.872099779809508e-4,0.0018431263753256016,0.012646088929226642,0,0,0,0,0,0.04245123431496042,0
0.04169789304629573,0.053102984027054725,0.1287245564835317,0.6484248143700917,9.611223309722515e-4,0.012174216192315184,0.018448534266441104,0,0,0,0.00617605122159178,1.8720997796832687e-4,0.013803970885453756,0,0,0,0,0,0.0762986471982837,0
0.0019222446625719594,0.007688978650287837,0.170524762965561,0.37930704846576113,0,3.203741104286599e-4,0.010251971533717116,0.12811200349567212,0,0,0.036651415191119474,0.019650912427408677,0.10948108192388491,0,0,0,0,0.004352073413602014,0.13173713315998514,0
0.0029745784101830154,0.00929084919629365,0.21351242202796683,0.19378871899387307,0,0.0022426187715191568,0.02782156403885353,0.07833261900112184,0,0,0.19303569299078246,0.036576694410335064,0.12135204775496759,0,0,0,0,0.005766733983906403,0.11530546042019742,0
0.0024439941367594025,0.016580335446774824,0.47222050161474527,0.31171237450725864,0,0.007006575281243637,0.02799199295967624,6.407482205193116e-4,0,0,0.0036109928140402817,0.003203741102596558,0.03179581249992703,0,0,0,0,3.203741102596558e-4,0.12247255730619913,0
0.006072942717499211,0.011211565050591394,0.35601267103335843,0.17117000338037208,0,0.008397640625264664,0.018380323039753864,0.01036238603085379,0,0,0.005399620018906125,0.004805611653917779,0.10022935935497365,9.611223307835557e-4,0,0,3.203741102611852e-4,0.0017890805292374984,0.30488730012422677,0
0.004031699303173354,0.0025645216919801686,0.16526353454738818,0.030813554020508317,0,0.005981731292835864,0.0055544515685476414,0.1431875018739559,0,0,0.18954436253317475,0.03193149546907799,0.15925562244153596,0,0,0,0,0.006915066297031293,0.2549564589607906,0
0.004011217966154558,0.0019222446625719594,0.13404467466139577,0.03220217410698224,0,0.002562992883429279,0.006407482208573198,0.07961081056558171,0,0,0.36049303626824275,0.040497239750841255,0.17166597368325298,0,0,0,0,0.0026542043017193464,0.16392794894125493,0
0.001559917840212601,6.407482207716706e-4,0.27190749755151894,0.08820040772438194,0,0,0.0035241152142441883,0.1398794619838859,0,0,0.05120188656769394,0.029542641089078836,0.19753710214932274,0,0,0,0,0.0030081429227442947,0.21299807873614496,0
