EA_CODE,month,NDVI
10507032,2,6667.97802734375
10507032,3,6558.26220703125
10507032,4,6746.90380859375
10507032,5,5072.6083984375
10507032,6,4533.85888671875
10507032,7,3871.236328125
10507032,8,3383.897216796875
10507032,9,2926.755126953125
10507032,10,3208.681396484375
10507032,11,2931.46630859375
10507032,12,2933.79638671875
10507002,1,4544.615234375
10507002,2,6681.8056640625
10507002,3,6510
10507002,4,6589.12353515625
10507002,5,5347.876953125
10507002,6,4459.85888671875
10507002,7,3932.145263671875
10507002,8,3313.030029296875
10507002,9,2946.19873046875
10507002,10,2979.237548828125
10507002,11,2804.7373046875
10507002,12,2702.060546875
10507003,1,4677.50634765625
10507003,2,6269.0986328125
10507003,3,6065.76220703125
10507003,4,5942.96240234375
10507003,5,5103.9599609375
10507003,6,4138.94482421875
10507003,7,3696.273681640625
10507003,8,3211.42236328125
10507003,9,2939.805419921875
10507003,10,2956.85791015625
10507003,11,2890.1552734375
10507003,12,2830.89013671875
10507008,1,4475.986328125
10507008,2,6458.7041015625
10507008,3,6445.05126953125
10507008,4,6530.4033203125
10507008,5,4930.498046875
10507008,6,4276.09228515625
10507008,7,3826.765869140625
10507008,8,3200.205810546875
10507008,9,2892.06005859375
10507008,10,2777.76416015625
10507008,11,2698.74609375
10507008,12,3461.88037109375
10507006,1,4636.33740234375
10507006,2,6202.75830078125
10507006,3,6048.625
10507006,4,6141.68798828125
10507006,5,4733.75732421875
10507006,6,3975.853515625
10507006,7,3636.13427734375
10507006,8,3101.14892578125
10507006,9,2855.35302734375
10507006,10,2908.343994140625
10507006,11,2772.53955078125
10507006,12,3836.51611328125
10507007,1,4517.3603515625
10507007,2,6080.69580078125
10507007,3,6193.3759765625
10507007,4,6055.7138671875
10507007,5,4633.77783203125
10507007,6,3971.2138671875
10507007,7,3637.420654296875
10507007,8,2995.41552734375
10507007,9,2675.90966796875
10507007,10,2794.350341796875
10507007,11,2631.417236328125
10507007,12,3249.402587890625
10507012,1,4008.587646484375
10507012,2,6303.3173828125
10507012,3,6303.048828125
10507012,4,5679.82373046875
10507012,5,4525.5146484375
10507012,6,3846.057861328125
10507012,7,3492.35107421875
10507012,8,3080.40234375
10507012,9,2617.23779296875
10507012,10,2650.33837890625
10507012,11,2561.1923828125
10507012,12,2969.181884765625
10507030,1,4213.939453125
10507030,2,6273.9599609375
10507030,3,6319.19921875
10507030,4,6022.4580078125
10507030,5,4513.25537109375
10507030,6,3913.999267578125
10507030,7,3518.1123046875
10507030,8,3057.64453125
10507030,9,2735.84619140625
10507030,10,2925.8017578125
10507030,11,2726.61572265625
10507030,12,2631.264404296875
10507031,1,4622.8232421875
10507031,2,6336.77685546875
10507031,3,6356.279296875
10507031,4,6376.75390625
10507031,5,5157.43017578125
10507031,6,4488.1171875
10507031,7,3974.71630859375
10507031,8,3490.24072265625
10507031,9,2995.141845703125
10507031,10,3057.1357421875
10507031,11,3057.12890625
10507031,12,3020.869873046875
10507034,1,4433.45458984375
10507034,2,6107.75537109375
10507034,3,6187.0087890625
10507034,4,6165.22216796875
10507034,5,4978.89501953125
10507034,6,4264.32470703125
10507034,7,3846.871826171875
10507034,8,3491.08251953125
10507034,9,2911.49609375
10507034,10,3038.28662109375
10507034,11,2950.729248046875
10507034,12,2950.657958984375
10507029,1,4573.25927734375
10507029,2,6410.68017578125
10507029,3,6479.9111328125
10507029,4,5983.6044921875
10507029,5,4649.150390625
10507029,6,4301.01708984375
10507029,7,3538.61376953125
10507029,8,3044.778564453125
10507029,9,2696.9775390625
10507029,10,2954.760009765625
10507029,11,2875.57763671875
10507029,12,2405.896240234375
10507086,1,4482.3876953125
10507086,2,7089.84326171875
10507086,3,6959.82177734375
10507086,4,6113.03662109375
10507086,5,5423.80810546875
10507086,6,4502.9736328125
10507086,7,3887.052978515625
10507086,8,3234.308837890625
10507086,9,2706.532958984375
10507086,10,2702.977294921875
10507086,11,2658.949462890625
10507086,12,3013.593994140625
10507049,1,5365.2021484375
10507049,2,6595.3330078125
10507049,3,6762.77978515625
10507049,4,6404.10693359375
10507049,5,5895.8583984375
10507049,6,5092.0087890625
10507049,7,4402.99951171875
10507049,8,3724.917236328125
10507049,9,3127.9306640625
10507049,10,3153.37890625
10507049,11,3225.574462890625
10507049,12,3543.5859375
10507078,1,4525.45556640625
10507078,2,6411.94921875
10507078,3,6907.66845703125
10507078,4,6261.2080078125
10507078,5,5171.38818359375
10507078,6,4239.83544921875
10507078,7,3644.0380859375
10507078,8,3155.78466796875
10507078,9,2687.927734375
10507078,10,2709.412109375
10507078,11,2632.56396484375
10507078,12,3016.4130859375
10507083,1,5730.416015625
10507083,2,7360.013671875
10507083,3,6896.7412109375
10507083,4,6750.54248046875
10507083,5,5803.48974609375
10507083,6,4814.341796875
10507083,7,4107.29541015625
10507083,8,3415.890625
10507083,9,2900.007568359375
10507083,10,2831.153564453125
10507083,11,2778.9501953125
10507083,12,3701.073974609375
10507080,1,5347.69775390625
10507080,2,6677.82568359375
10507080,3,6820.7509765625
10507080,4,6092.064453125
10507080,5,5289.95068359375
10507080,6,4796.32421875
10507080,7,3975.864501953125
10507080,8,3398.613037109375
10507080,9,2844.316162109375
10507080,10,2796.48193359375
10507080,11,2853.828369140625
10507080,12,3140.962646484375
10507079,1,4632.55029296875
10507079,2,6064.37060546875
10507079,3,6681.6552734375
10507079,4,5756.51318359375
10507079,5,5129.1591796875
10507079,6,4468.1455078125
10507079,7,3735.06884765625
10507079,8,3313.418701171875
10507079,9,2759.285888671875
10507079,10,2720.418701171875
10507079,11,2725.224853515625
10507079,12,3210.02490234375
10507085,1,4294.88037109375
10507085,2,6357.3662109375
10507085,3,6611.22802734375
10507085,4,5857.24853515625
10507085,5,5177.662109375
10507085,6,4268.84716796875
10507085,7,3724.408203125
10507085,8,3256.98974609375
10507085,9,2715.150390625
10507085,10,2695.626953125
10507085,11,2681.22021484375
10507085,12,3003.801513671875
10507084,1,5106.61328125
10507084,2,7154.84765625
10507084,3,6583.16064453125
10507084,4,6402.73193359375
10507084,5,5405.75390625
10507084,6,4423.041015625
10507084,7,3915.2451171875
10507084,8,3252.9912109375
10507084,9,2793.6611328125
10507084,10,2706.053955078125
10507084,11,2648.8427734375
10507084,12,2808.461181640625
10507081,1,4061.839599609375
10507081,2,5978.21826171875
10507081,3,6333.52197265625
10507081,4,5594.513671875
10507081,5,4921.23876953125
10507081,6,4144.4375
10507081,7,3610.0205078125
10507081,8,3135.52392578125
10507081,9,2624.71044921875
10507081,10,2527.6611328125
10507081,11,2519.08837890625
10507081,12,2694.169189453125
10507082,1,4466.390625
10507082,2,6740.33203125
10507082,3,6578.3623046875
10507082,4,6301.0517578125
10507082,5,5508.5009765625
10507082,6,4560.99853515625
10507082,7,4141.07470703125
10507082,8,3475.375
10507082,9,2850.435302734375
10507082,10,2785.48828125
10507082,11,2778.431396484375
10507082,12,2885.452392578125
10507022,1,4401.5361328125
10507022,2,6222.21435546875
10507022,3,6330.689453125
10507022,4,6191.12255859375
10507022,5,4812.8798828125
10507022,6,4081.259765625
10507022,7,3592.735595703125
10507022,8,3124.7998046875
10507022,9,2690.78564453125
10507022,10,2733.934326171875
10507022,11,2796.440185546875
10507022,12,3045.055419921875
10507013,1,3632.076416015625
10507013,2,6432.86083984375
10507013,3,6246.67041015625
10507013,4,4973.11328125
10507013,5,3490.63427734375
10507013,6,3211.68408203125
10507013,7,2867.838134765625
10507013,8,2472.5078125
10507013,9,2211.917236328125
10507013,10,2058.01904296875
10507013,11,2144.15966796875
10507013,12,2398.77880859375
10507024,1,4019.868408203125
10507024,2,6337.150390625
10507024,3,6439.88037109375
10507024,4,5923.9951171875
10507024,5,4328.974609375
10507024,6,3663.956787109375
10507024,7,3322.923095703125
10507024,8,2867.72314453125
10507024,9,2422.815673828125
10507024,10,2344.038818359375
10507024,11,2409.36767578125
10507024,12,2142.37353515625
10507014,1,3979.197998046875
10507014,2,5979.783203125
10507014,3,5764.61279296875
10507014,4,5346.43017578125
10507014,5,3996.519775390625
10507014,6,3442.550537109375
10507014,7,3109.701416015625
10507014,8,2794.63916015625
10507014,9,2577.303466796875
10507014,10,2393.35546875
10507014,11,2444.68310546875
10507014,12,2617.08837890625
10507023,1,4301.0498046875
10507023,2,6227.54296875
10507023,3,6072.408203125
10507023,4,6042.96826171875
10507023,5,4435.02294921875
10507023,6,3746.082275390625
10507023,7,3341.040771484375
10507023,8,2896.45068359375
10507023,9,2600.533935546875
10507023,10,2490.678466796875
10507023,11,2567.983154296875
10507023,12,2760.14990234375
10507005,1,4410.3173828125
10507005,2,6050.32177734375
10507005,3,5831.208984375
10507005,4,5846.1005859375
10507005,5,4376.01025390625
10507005,6,3761.632568359375
10507005,7,3437.23388671875
10507005,8,2909.901611328125
10507005,9,2692.381591796875
10507005,10,2568.73681640625
10507005,11,2515.605712890625
10507005,12,3129.399658203125
10507004,1,4862.4560546875
10507004,2,6142.5263671875
10507004,3,6007.78759765625
10507004,4,6051.416015625
10507004,5,4729.29150390625
10507004,6,4151.166015625
10507004,7,3737.404052734375
10507004,8,3184.77783203125
10507004,9,2840.03271484375
10507004,10,2843.849609375
10507004,11,2765.56494140625
10507004,12,3054.752685546875
10507015,1,4481.1455078125
10507015,2,6178.109375
10507015,3,5725.75048828125
10507015,4,5824.380859375
10507015,5,4375.943359375
10507015,6,3744.57666015625
10507015,7,3471.874267578125
10507015,8,2933.184326171875
10507015,9,2692.7490234375
10507015,10,2528.9794921875
10507015,11,2552.992919921875
10507015,12,2710.047607421875
10507019,1,4321.08349609375
10507019,2,6151.51416015625
10507019,3,6228.7763671875
10507019,4,6090.83349609375
10507019,5,4737.50537109375
10507019,6,3935.890625
10507019,7,3473.48974609375
10507019,8,2999.567138671875
10507019,9,2603.9423828125
10507019,10,2620.888427734375
10507019,11,2641.560302734375
10507019,12,3290.634033203125
10507016,1,4681.76416015625
10507016,2,6470.84375
10507016,3,5758.861328125
10507016,4,5995.2060546875
10507016,5,4525.79833984375
10507016,6,3883.674560546875
10507016,7,3546.7451171875
10507016,8,3009.912841796875
10507016,9,2717.854248046875
10507016,10,2690.549560546875
10507016,11,2799.6669921875
10507016,12,2828.8115234375
10507027,1,4465.771484375
10507027,2,6176.1064453125
10507027,3,6252.05517578125
10507027,4,5539.947265625
10507027,5,4745.6552734375
10507027,6,3993.356689453125
10507027,7,3525.4912109375
10507027,8,3088.340087890625
10507027,9,2694.8916015625
10507027,10,2739.08935546875
10507027,11,2775.10546875
10507027,12,2997.637451171875
10507036,1,4702.5732421875
10507036,2,6352.919921875
10507036,3,6375.71337890625
10507036,4,5808.60107421875
10507036,5,4912.44580078125
10507036,6,4357.1337890625
10507036,7,3794.4150390625
10507036,8,3326.37060546875
10507036,9,2862.328369140625
10507036,10,3021.635986328125
10507036,11,2851.26904296875
10507036,12,2937.10009765625
10507017,1,4617.490234375
10507017,2,6693.3408203125
10507017,3,6099.8359375
10507017,4,5821.67236328125
10507017,5,4593.36083984375
10507017,6,3829.5751953125
10507017,7,3421.147705078125
10507017,8,2941.54736328125
10507017,9,2589.5751953125
10507017,10,2482.293701171875
10507017,11,2612.02685546875
10507017,12,2929.50537109375
10507020,1,4154.126953125
10507020,2,6050.66748046875
10507020,3,6174.97021484375
10507020,4,5498.509765625
10507020,5,4439.9833984375
10507020,6,3613.796875
10507020,7,3334.94677734375
10507020,8,2889.247802734375
10507020,9,2477.97900390625
10507020,10,2423.229248046875
10507020,11,2361.197021484375
10507020,12,3059.383056640625
10507045,1,4550.82763671875
10507045,2,6400.638671875
10507045,3,6437.57373046875
10507045,4,6006.68310546875
10507045,5,5021.71923828125
10507045,6,4241.26025390625
10507045,7,3684.780029296875
10507045,8,3165.27392578125
10507045,9,2688.451904296875
10507045,10,2748.56298828125
10507045,11,2742.53369140625
10507045,12,2930.878662109375
10507041,1,4545.982421875
10507041,2,6351.5947265625
10507041,3,6320.0908203125
10507041,4,5897.78955078125
10507041,5,4793.12841796875
10507041,6,3926.009765625
10507041,7,3514.738525390625
10507041,8,3062.431396484375
10507041,9,2719.395751953125
10507041,10,2698.459228515625
10507041,11,2657.80810546875
10507041,12,2502.60595703125
10507035,1,4515.35302734375
10507035,2,6206.29345703125
10507035,3,6300.1328125
10507035,4,5546.7802734375
10507035,5,4822.10400390625
10507035,6,4231.63134765625
10507035,7,3700.76123046875
10507035,8,3261.822998046875
10507035,9,2780.92626953125
10507035,10,2857.87841796875
10507035,11,2974.766845703125
10507035,12,2421.571533203125
10507025,1,3985.4873046875
10507025,2,6430.92236328125
10507025,3,6534.87451171875
10507025,4,5718.02392578125
10507025,5,3903.68994140625
10507025,6,3329.687744140625
10507025,7,3015.639404296875
10507025,8,2648.978515625
10507025,9,2293.162109375
10507025,10,2240.8173828125
10507025,11,2148.4990234375
10507025,12,2165.9150390625
10507026,1,4328.85888671875
10507026,2,6302.27099609375
10507026,3,6367.501953125
10507026,4,5772.3359375
10507026,5,4597.68896484375
10507026,6,3903.007568359375
10507026,7,3492.91162109375
10507026,8,3018.92529296875
10507026,9,2717.349365234375
10507026,10,2723.40380859375
10507026,11,2613.35791015625
10507026,12,2667.3779296875
10507011,1,4180.4921875
10507011,2,6444.62744140625
10507011,3,6420.02880859375
10507011,4,6386.3603515625
10507011,5,4526.904296875
10507011,6,3950.45654296875
10507011,7,3534.596435546875
10507011,8,3031.4345703125
10507011,9,2631.462646484375
10507011,10,2791.56396484375
10507011,11,2571.736572265625
10507011,12,2488.54736328125
10507028,1,4833.82373046875
10507028,2,6333.27587890625
10507028,3,6369.88623046875
10507028,4,5396.55126953125
10507028,5,4750.73193359375
10507028,6,4215.416015625
10507028,7,3756.6640625
10507028,8,3255.204345703125
10507028,9,2839.922607421875
10507028,10,3001.619140625
10507028,11,3003.8330078125
10507028,12,3032.53173828125
10507038,1,4317.76611328125
10507038,2,6114.04638671875
10507038,3,6119.1884765625
10507038,4,5320.88720703125
10507038,5,4412.474609375
10507038,6,3823.817626953125
10507038,7,3386.70849609375
10507038,8,3004.666259765625
10507038,9,2577.133056640625
10507038,10,2616.13720703125
10507038,11,2593.5078125
10507038,12,2575.317626953125
10507040,1,4287.94921875
10507040,2,6076.7041015625
10507040,3,6213.04638671875
10507040,4,5260.65087890625
10507040,5,4581.9736328125
10507040,6,3843.612548828125
10507040,7,3355.099365234375
10507040,8,3073.546875
10507040,9,2635.068115234375
10507040,10,2680.8544921875
10507040,11,2667.086669921875
10507040,12,2807.533447265625
10507018,1,4756.55517578125
10507018,2,6206.24169921875
10507018,3,6148.2607421875
10507018,4,5599.9228515625
10507018,5,4972.5439453125
10507018,6,4231.2822265625
10507018,7,3780.223876953125
10507018,8,3319.216552734375
10507018,9,2801.889404296875
10507018,10,2778.719482421875
10507018,11,2946.6650390625
10507018,12,4149.27099609375
10507046,1,4594.75537109375
10507046,2,6262.16162109375
10507046,3,6240.873046875
10507046,4,5850.83251953125
10507046,5,5140.2724609375
10507046,6,4377.001953125
10507046,7,3837.1015625
10507046,8,3317.051025390625
10507046,9,2860.0244140625
10507046,10,2910.267333984375
10507046,11,2907.341064453125
10507046,12,3244.733154296875
10507047,1,4847.83056640625
10507047,2,6280.49267578125
10507047,3,6180.3408203125
10507047,4,5794.4267578125
10507047,5,5269.1337890625
10507047,6,4609.17529296875
10507047,7,4096.20654296875
10507047,8,3571.51220703125
10507047,9,3014.668701171875
10507047,10,3017.28564453125
10507047,11,3256.293701171875
10507047,12,3797.706298828125
10507048,1,5512.34765625
10507048,2,6892.140625
10507048,3,7020.50390625
10507048,4,6730.84765625
10507048,5,5921.27587890625
10507048,6,5301.93359375
10507048,7,4647.5673828125
10507048,8,3880.9853515625
10507048,9,3185.975830078125
10507048,10,3108.83642578125
10507048,11,3412.255615234375
10507048,12,4094.586181640625
10507077,1,4441.57373046875
10507077,2,5993.7177734375
10507077,3,6592.4775390625
10507077,4,5923.75927734375
10507077,5,5123.1279296875
10507077,6,4221.33740234375
10507077,7,3539.3818359375
10507077,8,3179.90283203125
10507077,9,2744.1162109375
10507077,10,2712.0302734375
10507077,11,2661.935791015625
10507077,12,3107.544921875
10507021,1,4375.2890625
10507021,2,6339.2705078125
10507021,3,6344.01025390625
10507021,4,6113.60498046875
10507021,5,4831.3681640625
10507021,6,4062.500732421875
10507021,7,3560.73291015625
10507021,8,3112.09521484375
10507021,9,2703.62158203125
10507021,10,2708.681884765625
10507021,11,2713.384033203125
10507021,12,3201.919189453125
10507067,1,4339.78564453125
10507067,2,6294.8017578125
10507067,3,6358.0615234375
10507067,4,6020.21533203125
10507067,5,5168.00244140625
10507067,6,4211.09765625
10507067,7,3640.112060546875
10507067,8,3197.03466796875
10507067,9,2687.98486328125
10507067,10,2744.323486328125
10507067,11,2824.333251953125
10507067,12,2718.609130859375
10507075,1,4231.61865234375
10507075,2,6321.3642578125
10507075,3,6456.69384765625
10507075,4,6278.55859375
10507075,5,5242.248046875
10507075,6,4269.19970703125
10507075,7,3576.7734375
10507075,8,3198.064453125
10507075,9,2717.966552734375
10507075,10,2739.304443359375
10507075,11,2777.551025390625
10507075,12,2522.03515625
10507076,1,4525.24658203125
10507076,2,6285.9296875
10507076,3,6562.4375
10507076,4,6092.4677734375
10507076,5,5221.7705078125
10507076,6,4266.00048828125
10507076,7,3609.396728515625
10507076,8,3180.461181640625
10507076,9,2828.6591796875
10507076,10,2834.984375
10507076,11,2811.203369140625
10507076,12,2879.646240234375
10507055,1,4676.2216796875
10507055,2,6537.5234375
10507055,3,6380.95849609375
10507055,4,5541.4111328125
10507055,5,5020.455078125
10507055,6,4073.0595703125
10507055,7,3624.764892578125
10507055,8,3171.629638671875
10507055,9,2690.00830078125
10507055,10,2748.584716796875
10507055,11,2797.991455078125
10507055,12,3069.3251953125
10507044,1,5433.1513671875
10507044,2,6816.04443359375
10507044,3,6714.21630859375
10507044,4,6544.140625
10507044,5,5746.24560546875
10507044,6,4911.94873046875
10507044,7,4302.77880859375
10507044,8,3612.253173828125
10507044,9,3011.43798828125
10507044,10,3177.17333984375
10507044,11,3201.476806640625
10507044,12,3479.947021484375
10507063,1,4759.22607421875
10507063,2,6570.2392578125
10507063,3,6567.44384765625
10507063,4,6557.294921875
10507063,5,5581.82666015625
10507063,6,4599.8115234375
10507063,7,3909.75
10507063,8,3445.561767578125
10507063,9,2903.66162109375
10507063,10,3011.79541015625
10507063,11,3127.16845703125
10507063,12,2977.821533203125
10507042,1,4622.45703125
10507042,2,6484.66796875
10507042,3,6456.29296875
10507042,4,6243.4580078125
10507042,5,5020.291015625
10507042,6,3997.74658203125
10507042,7,3596.20751953125
10507042,8,3139.36279296875
10507042,9,2755.19482421875
10507042,10,2756.279541015625
10507042,11,2731.6787109375
10507042,12,2628.55078125
10507050,1,5077.12890625
10507050,2,6673.2001953125
10507050,3,6712.521484375
10507050,4,6286.439453125
10507050,5,5390.923828125
10507050,6,4541.78076171875
10507050,7,3916.314697265625
10507050,8,3437.16015625
10507050,9,2944.059814453125
10507050,10,2924.15576171875
10507050,11,2981.97802734375
10507050,12,3174.519287109375
10507043,1,5065.509765625
10507043,2,6575.85009765625
10507043,3,6490.26123046875
10507043,4,6265.02685546875
10507043,5,5150.94677734375
10507043,6,4138.13916015625
10507043,7,3774.980224609375
10507043,8,3296.2900390625
10507043,9,2792.7666015625
10507043,10,2800.900146484375
10507043,11,2851.24951171875
10507043,12,2988.489013671875
10507054,1,5004.212890625
10507054,2,6850.27197265625
10507054,3,6786.25830078125
10507054,4,6372.96826171875
10507054,5,5402.4873046875
10507054,6,4524.6884765625
10507054,7,3947.18359375
10507054,8,3392.78125
10507054,9,2807.3515625
10507054,10,3027.192138671875
10507054,11,3027.9501953125
10507054,12,3546.701171875
10507802,1,4114.68798828125
10507802,2,6699.55078125
10507802,3,6583.7568359375
10507802,4,5911.5869140625
10507802,5,5100.5849609375
10507802,6,4193.5869140625
10507802,7,3649.125244140625
10507802,8,3162.04833984375
10507802,9,2731.2197265625
10507802,10,2817.627197265625
10507802,11,2768.37939453125
10507802,12,2830.33203125
10507062,1,4238.65576171875
10507062,2,6573.490234375
10507062,3,6591.3154296875
10507062,4,6151.3974609375
10507062,5,5098.03466796875
10507062,6,4070.027587890625
10507062,7,3569.983154296875
10507062,8,3056.13818359375
10507062,9,2607.49755859375
10507062,10,2668.516357421875
10507062,11,2673.4169921875
10507062,12,2575.763427734375
10507051,1,4585.46044921875
10507051,2,6708.4765625
10507051,3,6780.2890625
10507051,4,6548.81201171875
10507051,5,5448.9658203125
10507051,6,4576.99169921875
10507051,7,3722.68701171875
10507051,8,3398.866455078125
10507051,9,2922.32080078125
10507051,10,3005.88134765625
10507051,11,3065.211669921875
10507051,12,3260.799072265625
10507053,1,3979.217529296875
10507053,2,6912.630859375
10507053,3,6799.974609375
10507053,4,6555.10205078125
10507053,5,5330.2919921875
10507053,6,4438.53759765625
10507053,7,3745.718994140625
10507053,8,3136.07373046875
10507053,9,2712.53515625
10507053,10,2832.3974609375
10507053,11,2915.12939453125
10507053,12,3222.613037109375
10507052,1,4601.1259765625
10507052,2,6606.43310546875
10507052,3,6638.373046875
10507052,4,6605.53955078125
10507052,5,5562.24365234375
10507052,6,4602.68017578125
10507052,7,3881.95654296875
10507052,8,3398.137939453125
10507052,9,2896.506591796875
10507052,10,3010.09814453125
10507052,11,3054.60546875
10507052,12,3046.742431640625
10507039,1,4599.3642578125
10507039,2,6606.6826171875
10507039,3,6566.84521484375
10507039,4,6359.92822265625
10507039,5,4749.73876953125
10507039,6,3901.13330078125
10507039,7,3430.050048828125
10507039,8,3073.839599609375
10507039,9,2552.711669921875
10507039,10,2587.612548828125
10507039,11,2435.781494140625
10507039,12,2645.741943359375
10507056,1,4855.72119140625
10507056,2,6855.4736328125
10507056,3,6588.5126953125
10507056,4,6320.90966796875
10507056,5,5022.7958984375
10507056,6,4188.20703125
10507056,7,3653.568603515625
10507056,8,3238.763671875
10507056,9,2709.521728515625
10507056,10,2767.770263671875
10507056,11,2660.515380859375
10507056,12,2653.373291015625
10507057,1,4705.87255859375
10507057,2,6698.39453125
10507057,3,6614.75390625
10507057,4,6090.62255859375
10507057,5,5020.5947265625
10507057,6,4352.7958984375
10507057,7,3756.9765625
10507057,8,3296.94970703125
10507057,9,2774.582763671875
10507057,10,2886.011962890625
10507057,11,2863.45068359375
10507057,12,3420.364501953125
10507058,1,4618.8515625
10507058,2,6344.83740234375
10507058,3,6466.90380859375
10507058,4,5271.81005859375
10507058,5,4842.86279296875
10507058,6,4180.19287109375
10507058,7,3642.5791015625
10507058,8,3155.688232421875
10507058,9,2761.962158203125
10507058,10,2841.4658203125
10507058,11,2794.713623046875
10507058,12,2719.948974609375
10507060,1,4752.37158203125
10507060,2,6604.7470703125
10507060,3,6704.44384765625
10507060,4,5666.7890625
10507060,5,5407.06103515625
10507060,6,4471.90283203125
10507060,7,3868.65673828125
10507060,8,3479.84765625
10507060,9,2892.0576171875
10507060,10,3018.76513671875
10507060,11,3033.270751953125
10507060,12,2979.44970703125
10507059,1,4677.22705078125
10507059,2,6354.05224609375
10507059,3,6637.52978515625
10507059,4,6067.640625
10507059,5,5335.37890625
10507059,6,4371.447265625
10507059,7,3875.86181640625
10507059,8,3434.465087890625
10507059,9,2879.814208984375
10507059,10,2966.9658203125
10507059,11,2985.210693359375
10507059,12,3336.733154296875
10507061,1,4420.529296875
10507061,2,6356.044921875
10507061,3,6570.41015625
10507061,4,6200.529296875
10507061,5,5167.86767578125
10507061,6,4189.8896484375
10507061,7,3682.57080078125
10507061,8,3154.405517578125
10507061,9,2695.217041015625
10507061,10,2748.3623046875
10507061,11,2707.88037109375
10507061,12,2736.65869140625
10507066,1,4491.6240234375
10507066,2,6635.48779296875
10507066,3,6742.56201171875
10507066,4,6133.95263671875
10507066,5,5314.7431640625
10507066,6,4280.5634765625
10507066,7,3791.13427734375
10507066,8,3252.25
10507066,9,2727.8544921875
10507066,10,2825.4111328125
10507066,11,2829.801513671875
10507066,12,3018.290283203125
10507068,1,4781.2421875
10507068,2,6537.3134765625
10507068,3,6502.3271484375
10507068,4,6412.1748046875
10507068,5,5402.7529296875
10507068,6,4514.2333984375
10507068,7,3864.72021484375
10507068,8,3257.548095703125
10507068,9,2733.373779296875
10507068,10,2730.297607421875
10507068,11,2856.302734375
10507068,12,2880.555908203125
10507064,1,5255.46044921875
10507064,2,6644.11279296875
10507064,3,6867.56982421875
10507064,4,6546.61962890625
10507064,5,5729.6806640625
10507064,6,4862.14697265625
10507064,7,4227.99560546875
10507064,8,3632.3486328125
10507064,9,3018.786865234375
10507064,10,3153.507080078125
10507064,11,3214.9501953125
10507064,12,2909.443359375
10507065,1,4621.27978515625
10507065,2,6814.0185546875
10507065,3,6858.74560546875
10507065,4,6556.85400390625
10507065,5,5619.095703125
10507065,6,4635.21875
10507065,7,4042.40185546875
10507065,8,3358.6484375
10507065,9,2830.664306640625
10507065,10,2865.415771484375
10507065,11,2900.34521484375
10507065,12,2974.884765625
10507070,1,4534.376953125
10507070,2,6495.11181640625
10507070,3,6621.85400390625
10507070,4,6226.76953125
10507070,5,5397.1171875
10507070,6,4242.9892578125
10507070,7,3872.761474609375
10507070,8,3349.544677734375
10507070,9,2860.27685546875
10507070,10,2923.87890625
10507070,11,3050.46044921875
10507070,12,2893.367919921875
10507088,1,5412.3232421875
10507088,2,7445.1611328125
10507088,3,7305.9140625
10507088,4,6506.9482421875
10507088,5,5981.5458984375
10507088,6,4955.62548828125
10507088,7,4210.2822265625
10507088,8,3354.483642578125
10507088,9,2849.350341796875
10507088,10,2911.84033203125
10507088,11,2846.94091796875
10507088,12,2940.177001953125
10507087,1,4818.42919921875
10507087,2,6775.95361328125
10507087,3,6829.5400390625
10507087,4,5804.73095703125
10507087,5,5408.8310546875
10507087,6,4555.1806640625
10507087,7,3892.51904296875
10507087,8,3291.4462890625
10507087,9,2732.592529296875
10507087,10,2792.381103515625
10507087,11,2686.838134765625
10507087,12,3011.13232421875
10507073,1,4323.3916015625
10507073,2,6392.74560546875
10507073,3,6595.9052734375
10507073,4,5908.705078125
10507073,5,5287.29052734375
10507073,6,4342.26416015625
10507073,7,3660.373779296875
10507073,8,3169.9833984375
10507073,9,2733.07958984375
10507073,10,2774.487060546875
10507073,11,2670.4833984375
10507073,12,2359.449951171875
10507069,1,4795.330078125
10507069,2,6542.486328125
10507069,3,6623.1171875
10507069,4,6374.06884765625
10507069,5,5448.193359375
10507069,6,4673.1650390625
10507069,7,3844.255126953125
10507069,8,3429.071044921875
10507069,9,2867.263671875
10507069,10,2992.248291015625
10507069,11,3064.152587890625
10507069,12,2673.58154296875
10507074,1,4155.15576171875
10507074,2,6398.57177734375
10507074,3,6483.6943359375
10507074,4,6281.26953125
10507074,5,5171.41650390625
10507074,6,4134.693359375
10507074,7,3574.114013671875
10507074,8,3034.144287109375
10507074,9,2556.88232421875
10507074,10,2527.44287109375
10507074,11,2524.094970703125
10507074,12,2269.357421875
10507071,1,4986.58447265625
10507071,2,7373.0830078125
10507071,3,7093.71142578125
10507071,4,6682.67724609375
10507071,5,5825.2109375
10507071,6,4553.8330078125
10507071,7,4155.47314453125
10507071,8,3455.643310546875
10507071,9,2904.159912109375
10507071,10,2979.990966796875
10507071,11,3074.037353515625
10507071,12,2809.927490234375
10507092,1,4518.4755859375
10507092,2,6487.74072265625
10507092,3,6533.302734375
10507092,4,6117.83203125
10507092,5,5233.40625
10507092,6,4338.6513671875
10507092,7,3717.408203125
10507092,8,3180.98388671875
10507092,9,2761.144775390625
10507092,10,2885.16357421875
10507092,11,2881.195556640625
10507092,12,3324.097900390625
10507093,1,4234.62353515625
10507093,2,6208.0341796875
10507093,3,6359.728515625
10507093,4,5388.11328125
10507093,5,5104.724609375
10507093,6,4042.113037109375
10507093,7,3514.63232421875
