GEO_ID,NAME,pop,popblack,pophispanic,poor,poorblack,poorhispanic
06037208802,"Census Tract 2088.02, Los Angeles County, California",3049,142,1577,625,95,270
06037208902,"Census Tract 2089.02, Los Angeles County, California",2462,68,2252,891,12,856
06037208903,"Census Tract 2089.03, Los Angeles County, California",3795,204,3276,1583,115,1406
06037208904,"Census Tract 2089.04, Los Angeles County, California",4094,119,3485,1830,13,1528
06037209103,"Census Tract 2091.03, Los Angeles County, California",3595,271,3236,1957,117,1817
06037209104,"Census Tract 2091.04, Los Angeles County, California",2442,217,1949,882,95,702
06037209105,"Census Tract 2091.05, Los Angeles County, California",3829,179,3327,2040,115,1769
06037209106,"Census Tract 2091.06, Los Angeles County, California",2277,464,986,739,179,463
06037209201,"Census Tract 2092.01, Los Angeles County, California",3021,484,434,527,155,25
06037209202,"Census Tract 2092.02, Los Angeles County, California",1604,112,1009,474,0,443
06037209300,"Census Tract 2093, Los Angeles County, California",5090,468,3557,2179,272,1782
06037209401,"Census Tract 2094.01, Los Angeles County, California",3767,458,2797,1327,300,920
06037209402,"Census Tract 2094.02, Los Angeles County, California",3972,111,3615,1452,9,1387
06037209403,"Census Tract 2094.03, Los Angeles County, California",4537,322,3237,1327,277,797
06037209510,"Census Tract 2095.10, Los Angeles County, California",2987,108,1991,1131,0,746
06037209520,"Census Tract 2095.20, Los Angeles County, California",2874,167,2432,976,91,843
06037209810,"Census Tract 2098.10, Los Angeles County, California",2257,42,1877,629,0,556
06037209820,"Census Tract 2098.20, Los Angeles County, California",2824,68,2610,839,24,791
06037210010,"Census Tract 2100.10, Los Angeles County, California",3261,59,2656,1132,17,912
06037211000,"Census Tract 2110, Los Angeles County, California",5068,154,717,356,81,21
06037211121,"Census Tract 2111.21, Los Angeles County, California",2226,120,840,272,50,100
06037211122,"Census Tract 2111.22, Los Angeles County, California",3024,180,1053,965,47,399
06037211123,"Census Tract 2111.23, Los Angeles County, California",1478,23,217,354,0,111
06037211124,"Census Tract 2111.24, Los Angeles County, California",4743,230,1412,719,157,19
06037211201,"Census Tract 2112.01, Los Angeles County, California",2759,106,1750,511,8,335
06037211202,"Census Tract 2112.02, Los Angeles County, California",2217,112,1480,366,10,235
06037211310,"Census Tract 2113.10, Los Angeles County, California",3807,270,2484,698,75,406
06037211320,"Census Tract 2113.20, Los Angeles County, California",3288,209,1673,956,32,620
06037211410,"Census Tract 2114.10, Los Angeles County, California",3064,90,1126,245,0,98
06037211420,"Census Tract 2114.20, Los Angeles County, California",3247,419,1652,510,57,329
06037211500,"Census Tract 2115, Los Angeles County, California",4147,168,900,422,20,187
06037211701,"Census Tract 2117.01, Los Angeles County, California",2566,106,338,284,50,65
06037211703,"Census Tract 2117.03, Los Angeles County, California",4560,235,1559,721,79,69
06037211704,"Census Tract 2117.04, Los Angeles County, California",2825,292,703,428,0,57
06037211802,"Census Tract 2118.02, Los Angeles County, California",4320,212,1653,1024,130,450
06037211803,"Census Tract 2118.03, Los Angeles County, California",3874,45,630,563,0,3
06037211804,"Census Tract 2118.04, Los Angeles County, California",3101,119,803,642,19,258
06037211910,"Census Tract 2119.10, Los Angeles County, California",4287,237,2132,533,19,275
06037211921,"Census Tract 2119.21, Los Angeles County, California",2353,96,1182,522,47,298
06037211922,"Census Tract 2119.22, Los Angeles County, California",3464,193,1821,465,33,144
06037212101,"Census Tract 2121.01, Los Angeles County, California",2717,400,546,454,190,67
06037212102,"Census Tract 2121.02, Los Angeles County, California",2691,659,616,542,215,7
06037212202,"Census Tract 2122.02, Los Angeles County, California",3380,163,2196,1092,70,818
06037212203,"Census Tract 2122.03, Los Angeles County, California",2873,211,1504,980,72,432
06037212204,"Census Tract 2122.04, Los Angeles County, California",3194,271,2160,919,79,666
06037212303,"Census Tract 2123.03, Los Angeles County, California",4153,310,2678,1528,175,1079
06037212304,"Census Tract 2123.04, Los Angeles County, California",1689,95,1123,466,32,279
06037212305,"Census Tract 2123.05, Los Angeles County, California",3069,85,2196,1008,21,769
06037212306,"Census Tract 2123.06, Los Angeles County, California",3310,37,1976,898,0,692
06037212410,"Census Tract 2124.10, Los Angeles County, California",4329,83,2275,597,31,243
06037212420,"Census Tract 2124.20, Los Angeles County, California",3163,170,1727,827,56,682
06037212501,"Census Tract 2125.01, Los Angeles County, California",1996,122,1126,306,6,232
06037212502,"Census Tract 2125.02, Los Angeles County, California",2657,152,934,376,51,155
06037212610,"Census Tract 2126.10, Los Angeles County, California",4729,109,1786,1074,13,624
06037212620,"Census Tract 2126.20, Los Angeles County, California",4072,112,1601,968,30,369
06037212701,"Census Tract 2127.01, Los Angeles County, California",2164,319,343,319,65,109
06037212702,"Census Tract 2127.02, Los Angeles County, California",3536,250,565,495,26,154
06037212800,"Census Tract 2128, Los Angeles County, California",3358,430,878,358,30,109
06037212900,"Census Tract 2129, Los Angeles County, California",4093,471,2047,741,39,498
06037213100,"Census Tract 2131, Los Angeles County, California",3008,400,853,841,98,275
06037213201,"Census Tract 2132.01, Los Angeles County, California",4277,41,1975,1085,0,758
06037213202,"Census Tract 2132.02, Los Angeles County, California",3863,25,2466,904,25,671
06037213310,"Census Tract 2133.10, Los Angeles County, California",2731,70,1600,534,9,334
06037213320,"Census Tract 2133.20, Los Angeles County, California",2622,26,1848,636,26,380
06037213401,"Census Tract 2134.01, Los Angeles County, California",4775,119,3484,1172,25,799
06037213402,"Census Tract 2134.02, Los Angeles County, California",4997,321,3418,1196,103,887
06037214000,"Census Tract 2140, Los Angeles County, California",3882,4,278,88,2,24
06037214100,"Census Tract 2141, Los Angeles County, California",3532,47,307,143,0,74
06037214400,"Census Tract 2144, Los Angeles County, California",3126,89,293,302,0,20
06037214501,"Census Tract 2145.01, Los Angeles County, California",3444,235,374,261,0,0
06037214503,"Census Tract 2145.03, Los Angeles County, California",3334,191,128,429,0,48
06037214504,"Census Tract 2145.04, Los Angeles County, California",3898,598,348,698,204,77
06037214505,"Census Tract 2145.05, Los Angeles County, California",1307,98,79,140,0,27
06037214600,"Census Tract 2146, Los Angeles County, California",2287,92,228,171,22,22
06037214700,"Census Tract 2147, Los Angeles County, California",2294,128,213,186,19,8
06037214800,"Census Tract 2148, Los Angeles County, California",2791,152,179,407,0,10
06037214902,"Census Tract 2149.02, Los Angeles County, California",2574,174,106,135,1,0
06037214903,"Census Tract 2149.03, Los Angeles County, California",1657,42,223,331,42,21
06037214904,"Census Tract 2149.04, Los Angeles County, California",1452,32,37,67,5,24
06037215101,"Census Tract 2151.01, Los Angeles County, California",2985,284,538,278,0,149
06037215102,"Census Tract 2151.02, Los Angeles County, California",3040,75,647,358,0,16
06037216100,"Census Tract 2161, Los Angeles County, California",2086,301,328,251,0,156
06037216201,"Census Tract 2162.01, Los Angeles County, California",2578,206,280,440,5,73
06037216202,"Census Tract 2162.02, Los Angeles County, California",2739,469,546,145,0,62
06037216301,"Census Tract 2163.01, Los Angeles County, California",1575,30,211,69,0,0
06037216302,"Census Tract 2163.02, Los Angeles County, California",2989,349,391,175,15,0
06037216401,"Census Tract 2164.01, Los Angeles County, California",3745,131,277,337,1,71
06037216402,"Census Tract 2164.02, Los Angeles County, California",2424,50,153,225,6,0
06037216700,"Census Tract 2167, Los Angeles County, California",3367,878,642,315,35,121
06037216800,"Census Tract 2168, Los Angeles County, California",3110,249,553,116,3,41
06037216901,"Census Tract 2169.01, Los Angeles County, California",2586,1023,546,258,245,7
06037216902,"Census Tract 2169.02, Los Angeles County, California",2197,296,228,478,63,0
06037217001,"Census Tract 2170.01, Los Angeles County, California",3010,32,213,129,0,18
06037217002,"Census Tract 2170.02, Los Angeles County, California",4611,156,579,415,28,13
06037217101,"Census Tract 2171.01, Los Angeles County, California",2964,201,1670,286,25,222
06037217102,"Census Tract 2171.02, Los Angeles County, California",2658,613,349,238,53,25
06037217200,"Census Tract 2172, Los Angeles County, California",4105,1231,1566,478,174,188
06037218110,"Census Tract 2181.10, Los Angeles County, California",3532,823,1812,715,88,450
06037218120,"Census Tract 2181.20, Los Angeles County, California",4223,459,2881,1070,137,739
06037218210,"Census Tract 2182.10, Los Angeles County, California",3422,397,2500,625,99,432
06037218220,"Census Tract 2182.20, Los Angeles County, California",3877,927,1782,456,118,227
06037218300,"Census Tract 2183, Los Angeles County, California",5250,1564,2203,912,259,254
06037218400,"Census Tract 2184, Los Angeles County, California",4699,606,3164,473,119,222
06037218500,"Census Tract 2185, Los Angeles County, California",2655,614,1483,553,326,218
06037218600,"Census Tract 2186, Los Angeles County, California",2992,566,1570,438,168,157
06037218701,"Census Tract 2187.01, Los Angeles County, California",2157,812,875,309,47,192
06037218702,"Census Tract 2187.02, Los Angeles County, California",2232,810,1106,411,154,123
06037218800,"Census Tract 2188, Los Angeles County, California",2595,670,1186,434,217,143
06037218900,"Census Tract 2189, Los Angeles County, California",5747,2647,2251,1176,413,537
06037219010,"Census Tract 2190.10, Los Angeles County, California",3276,914,1950,428,75,302
06037219020,"Census Tract 2190.20, Los Angeles County, California",5244,1356,3455,1606,597,1007
06037219300,"Census Tract 2193, Los Angeles County, California",3875,934,2418,829,193,500
06037219500,"Census Tract 2195, Los Angeles County, California",2098,1053,376,81,58,0
06037219700,"Census Tract 2197, Los Angeles County, California",4702,1041,3507,724,131,632
06037219800,"Census Tract 2198, Los Angeles County, California",2910,514,2242,554,47,500
06037219901,"Census Tract 2199.01, Los Angeles County, California",4724,656,3554,819,130,652
06037219902,"Census Tract 2199.02, Los Angeles County, California",3177,494,2141,673,53,586
06037220000,"Census Tract 2200, Los Angeles County, California",4784,1464,2374,1215,738,334
06037220100,"Census Tract 2201, Los Angeles County, California",2487,1163,928,418,172,205
06037221110,"Census Tract 2211.10, Los Angeles County, California",3668,81,3173,1197,54,1049
06037221120,"Census Tract 2211.20, Los Angeles County, California",3129,16,2936,893,0,871
06037221210,"Census Tract 2212.10, Los Angeles County, California",3317,184,2682,591,49,348
06037221220,"Census Tract 2212.20, Los Angeles County, California",3224,10,2851,612,0,598
06037221302,"Census Tract 2213.02, Los Angeles County, California",4129,775,2769,710,151,497
06037221303,"Census Tract 2213.03, Los Angeles County, California",2654,170,2105,910,117,717
06037221304,"Census Tract 2213.04, Los Angeles County, California",3833,373,2577,534,52,146
06037221401,"Census Tract 2214.01, Los Angeles County, California",3074,1236,1226,807,313,307
06037221402,"Census Tract 2214.02, Los Angeles County, California",2984,577,1608,745,46,530
06037221500,"Census Tract 2215, Los Angeles County, California",3682,770,2297,1253,378,762
06037221601,"Census Tract 2216.01, Los Angeles County, California",3226,420,2316,780,252,411
06037221602,"Census Tract 2216.02, Los Angeles County, California",2711,129,2221,691,25,564
06037221710,"Census Tract 2217.10, Los Angeles County, California",2867,72,2105,812,33,437
06037221810,"Census Tract 2218.10, Los Angeles County, California",2740,156,1358,1313,83,401
06037221820,"Census Tract 2218.20, Los Angeles County, California",2175,255,429,1162,58,123
06037221900,"Census Tract 2219, Los Angeles County, California",2665,366,783,1737,217,216
06037222001,"Census Tract 2220.01, Los Angeles County, California",2942,681,1980,334,128,177
06037222002,"Census Tract 2220.02, Los Angeles County, California",4997,1155,3612,1118,350,713
06037222100,"Census Tract 2221, Los Angeles County, California",4614,1302,2883,1020,356,696
06037222200,"Census Tract 2222, Los Angeles County, California",4091,742,2990,943,263,601
06037222500,"Census Tract 2225, Los Angeles County, California",5190,1226,3571,1203,155,1029
06037222600,"Census Tract 2226, Los Angeles County, California",5532,871,3108,1858,211,677
06037222700,"Census Tract 2227, Los Angeles County, California",280,28,45,202,28,15
06037224010,"Census Tract 2240.10, Los Angeles County, California",2906,615,1633,737,112,463
06037224020,"Census Tract 2240.20, Los Angeles County, California",2728,191,2171,1041,51,889
06037224200,"Census Tract 2242, Los Angeles County, California",2617,49,2386,564,14,537
06037224310,"Census Tract 2243.10, Los Angeles County, California",2145,57,1873,739,12,664
06037224320,"Census Tract 2243.20, Los Angeles County, California",2926,222,2524,1395,131,1206
06037224410,"Census Tract 2244.10, Los Angeles County, California",2936,323,1676,754,149,184
06037224420,"Census Tract 2244.20, Los Angeles County, California",2389,164,2068,804,61,679
06037224600,"Census Tract 2246, Los Angeles County, California",3137,198,2820,888,119,743
06037224701,"Census Tract 2247.01, Los Angeles County, California",802,37,42,468,37,0
06037224702,"Census Tract 2247.02, Los Angeles County, California",1675,80,164,1300,67,98
06037226001,"Census Tract 2260.01, Los Angeles County, California",2231,267,1943,915,0,915
06037226002,"Census Tract 2260.02, Los Angeles County, California",2048,248,980,712,118,470
06037226410,"Census Tract 2264.10, Los Angeles County, California",3612,38,3547,1192,17,1152
