GEO_ID,NAME,poptotal,popblack,pophispanic,poortotal,poorblack,poorhispanic
1400000US13157010106,"Census Tract 101.06, Jackson County, Georgia",2863,102,133,505,0,69
1400000US13157010107,"Census Tract 101.07, Jackson County, Georgia",4263,31,62,14,0,0
1400000US13157010108,"Census Tract 101.08, Jackson County, Georgia",2952,30,255,410,4,112
1400000US13157010109,"Census Tract 101.09, Jackson County, Georgia",2768,102,316,12,0,0
1400000US13157010200,"Census Tract 102, Jackson County, Georgia",5043,173,406,863,39,101
1400000US13157010300,"Census Tract 103, Jackson County, Georgia",5336,1063,512,560,128,0
1400000US13157010400,"Census Tract 104, Jackson County, Georgia",5592,641,249,851,29,160
1400000US13157010500,"Census Tract 105, Jackson County, Georgia",5254,60,615,604,1,129
1400000US13157010601,"Census Tract 106.01, Jackson County, Georgia",5108,418,290,603,320,35
1400000US13157010602,"Census Tract 106.02, Jackson County, Georgia",5097,403,338,462,12,148
1400000US13157010701,"Census Tract 107.01, Jackson County, Georgia",2410,76,81,313,15,34
1400000US13157010703,"Census Tract 107.03, Jackson County, Georgia",3716,36,39,221,0,0
1400000US13157010704,"Census Tract 107.04, Jackson County, Georgia",3394,208,0,48,48,0
1400000US13157010705,"Census Tract 107.05, Jackson County, Georgia",4429,531,532,11,0,0
1400000US13157010706,"Census Tract 107.06, Jackson County, Georgia",3513,805,557,502,165,158
1400000US13159010100,"Census Tract 101, Jasper County, Georgia",2827,597,275,445,87,0
1400000US13159010200,"Census Tract 102, Jasper County, Georgia",2698,117,148,360,31,0
1400000US13159010501,"Census Tract 105.01, Jasper County, Georgia",3377,345,0,733,19,0
1400000US13159010502,"Census Tract 105.02, Jasper County, Georgia",2508,891,61,471,300,27
1400000US13159010503,"Census Tract 105.03, Jasper County, Georgia",2422,771,0,111,28,0
1400000US13161960101,"Census Tract 9601.01, Jeff Davis County, Georgia",2198,244,453,613,15,179
1400000US13161960102,"Census Tract 9601.02, Jeff Davis County, Georgia",4766,186,358,1200,51,65
1400000US13161960201,"Census Tract 9602.01, Jeff Davis County, Georgia",3599,1043,275,509,253,66
1400000US13161960202,"Census Tract 9602.02, Jeff Davis County, Georgia",3113,856,677,471,56,21
1400000US13161960300,"Census Tract 9603, Jeff Davis County, Georgia",1315,112,85,271,3,16
1400000US13163960100,"Census Tract 9601, Jefferson County, Georgia",4734,2282,172,1107,766,13
1400000US13163960200,"Census Tract 9602, Jefferson County, Georgia",2012,313,141,268,44,0
1400000US13163960300,"Census Tract 9603, Jefferson County, Georgia",5127,3186,128,1227,1127,74
1400000US13163960400,"Census Tract 9604, Jefferson County, Georgia",3077,2214,155,556,424,61
1400000US13165960100,"Census Tract 9601, Jenkins County, Georgia",5696,1421,508,2073,702,479
1400000US13165960200,"Census Tract 9602, Jenkins County, Georgia",2487,1241,39,753,617,0
1400000US13167960100,"Census Tract 9601, Johnson County, Georgia",2668,117,181,616,28,151
1400000US13167960201,"Census Tract 9602.01, Johnson County, Georgia",1717,573,0,476,292,0
1400000US13167960202,"Census Tract 9602.02, Johnson County, Georgia",2716,1479,0,673,298,0
1400000US13167960300,"Census Tract 9603, Johnson County, Georgia",1738,716,11,267,222,6
1400000US13169030101,"Census Tract 301.01, Jones County, Georgia",2286,653,28,70,0,0
1400000US13169030103,"Census Tract 301.03, Jones County, Georgia",2788,904,71,206,0,0
1400000US13169030105,"Census Tract 301.05, Jones County, Georgia",2904,433,0,162,12,0
1400000US13169030106,"Census Tract 301.06, Jones County, Georgia",3127,1818,25,620,152,0
1400000US13169030200,"Census Tract 302, Jones County, Georgia",3285,845,123,577,169,12
1400000US13169030303,"Census Tract 303.03, Jones County, Georgia",2692,627,27,446,24,0
1400000US13169030304,"Census Tract 303.04, Jones County, Georgia",3990,781,52,432,62,0
1400000US13169030305,"Census Tract 303.05, Jones County, Georgia",4422,537,0,739,122,0
1400000US13169030306,"Census Tract 303.06, Jones County, Georgia",2851,261,175,45,0,0
1400000US13171970100,"Census Tract 9701, Lamar County, Georgia",6540,696,73,840,0,50
1400000US13171970201,"Census Tract 9702.01, Lamar County, Georgia",3537,1442,72,773,541,2
1400000US13171970202,"Census Tract 9702.02, Lamar County, Georgia",2736,580,0,216,0,0
1400000US13171970300,"Census Tract 9703, Lamar County, Georgia",4441,1857,296,771,347,47
1400000US13173950100,"Census Tract 9501, Lanier County, Georgia",2093,129,79,562,41,79
1400000US13173950201,"Census Tract 9502.01, Lanier County, Georgia",3697,1378,29,1370,938,0
1400000US13173950202,"Census Tract 9502.02, Lanier County, Georgia",4433,803,554,992,179,227
1400000US13175950100,"Census Tract 9501, Laurens County, Georgia",3337,875,65,604,129,0
1400000US13175950201,"Census Tract 9502.01, Laurens County, Georgia",4604,1245,76,905,221,0
1400000US13175950202,"Census Tract 9502.02, Laurens County, Georgia",4725,1367,29,282,18,0
1400000US13175950300,"Census Tract 9503, Laurens County, Georgia",1537,987,26,310,265,0
1400000US13175950400,"Census Tract 9504, Laurens County, Georgia",3825,2342,23,1390,1138,15
1400000US13175950500,"Census Tract 9505, Laurens County, Georgia",2957,1192,48,737,506,0
1400000US13175950600,"Census Tract 9506, Laurens County, Georgia",2215,663,4,341,222,0
1400000US13175950700,"Census Tract 9507, Laurens County, Georgia",2828,425,0,453,109,0
1400000US13175950800,"Census Tract 9508, Laurens County, Georgia",4152,2658,130,1432,1192,0
1400000US13175950900,"Census Tract 9509, Laurens County, Georgia",2841,2702,0,1618,1538,0
1400000US13175951001,"Census Tract 9510.01, Laurens County, Georgia",2869,257,382,947,212,181
1400000US13175951002,"Census Tract 9510.02, Laurens County, Georgia",3788,1619,233,998,319,172
1400000US13175951100,"Census Tract 9511, Laurens County, Georgia",4423,840,65,1738,279,65
1400000US13175951400,"Census Tract 9514, Laurens County, Georgia",2232,86,122,420,44,0
1400000US13177020101,"Census Tract 201.01, Lee County, Georgia",2759,353,0,400,41,0
1400000US13177020102,"Census Tract 201.02, Lee County, Georgia",2717,159,64,160,41,0
1400000US13177020200,"Census Tract 202, Lee County, Georgia",1671,396,35,238,173,0
1400000US13177020301,"Census Tract 203.01, Lee County, Georgia",3197,891,50,562,184,0
1400000US13177020302,"Census Tract 203.02, Lee County, Georgia",2374,108,0,358,51,0
1400000US13177020403,"Census Tract 204.03, Lee County, Georgia",6957,1846,113,326,174,0
1400000US13177020404,"Census Tract 204.04, Lee County, Georgia",3777,704,212,592,375,0
1400000US13177020405,"Census Tract 204.05, Lee County, Georgia",5009,1296,381,803,139,68
1400000US13179010101,"Census Tract 101.01, Liberty County, Georgia",6345,1383,1394,938,182,107
1400000US13179010102,"Census Tract 101.02, Liberty County, Georgia",777,54,87,28,0,8
1400000US13179010103,"Census Tract 101.03, Liberty County, Georgia",1178,391,290,49,16,25
1400000US13179010202,"Census Tract 102.02, Liberty County, Georgia",4388,1994,562,960,317,278
1400000US13179010204,"Census Tract 102.04, Liberty County, Georgia",3188,1844,193,780,486,119
1400000US13179010205,"Census Tract 102.05, Liberty County, Georgia",6172,3012,504,707,385,49
1400000US13179010206,"Census Tract 102.06, Liberty County, Georgia",5346,2100,401,818,266,237
1400000US13179010207,"Census Tract 102.07, Liberty County, Georgia",5777,3260,1193,1082,876,167
1400000US13179010208,"Census Tract 102.08, Liberty County, Georgia",5645,2690,744,328,186,0
1400000US13179010301,"Census Tract 103.01, Liberty County, Georgia",1185,597,147,133,31,0
1400000US13179010302,"Census Tract 103.02, Liberty County, Georgia",5704,1891,762,1069,208,236
1400000US13179010401,"Census Tract 104.01, Liberty County, Georgia",1884,1000,94,61,3,0
1400000US13179010402,"Census Tract 104.02, Liberty County, Georgia",3255,1322,580,596,220,274
1400000US13179010501,"Census Tract 105.01, Liberty County, Georgia",3179,357,34,443,16,10
1400000US13179010503,"Census Tract 105.03, Liberty County, Georgia",2286,715,131,205,97,0
1400000US13179010504,"Census Tract 105.04, Liberty County, Georgia",1934,785,280,142,114,1
1400000US13179010600,"Census Tract 106, Liberty County, Georgia",1550,1291,39,386,355,9
1400000US13179990000,"Census Tract 9900, Liberty County, Georgia",0,0,0,0,0,0
1400000US13181970100,"Census Tract 9701, Lincoln County, Georgia",3450,1359,14,650,443,11
1400000US13181970200,"Census Tract 9702, Lincoln County, Georgia",4372,977,137,921,327,12
1400000US13183970101,"Census Tract 9701.01, Long County, Georgia",4699,501,1328,1127,52,554
1400000US13183970102,"Census Tract 9701.02, Long County, Georgia",7984,2505,534,1007,0,47
1400000US13183970201,"Census Tract 9702.01, Long County, Georgia",3177,1041,129,950,453,111
1400000US13183970202,"Census Tract 9702.02, Long County, Georgia",3084,697,198,854,38,0
1400000US13183980000,"Census Tract 9800, Long County, Georgia",0,0,0,0,0,0
1400000US13185010101,"Census Tract 101.01, Lowndes County, Georgia",5429,1638,329,765,440,115
1400000US13185010102,"Census Tract 101.02, Lowndes County, Georgia",6004,2161,342,1141,609,237
1400000US13185010103,"Census Tract 101.03, Lowndes County, Georgia",3830,702,406,328,118,0
1400000US13185010201,"Census Tract 102.01, Lowndes County, Georgia",3418,245,140,350,0,0
1400000US13185010203,"Census Tract 102.03, Lowndes County, Georgia",4744,462,375,552,41,132
1400000US13185010204,"Census Tract 102.04, Lowndes County, Georgia",7663,565,327,5,2,0
1400000US13185010301,"Census Tract 103.01, Lowndes County, Georgia",4688,731,393,798,261,239
1400000US13185010302,"Census Tract 103.02, Lowndes County, Georgia",2275,37,145,19,0,0
1400000US13185010401,"Census Tract 104.01, Lowndes County, Georgia",1550,256,128,216,86,0
1400000US13185010403,"Census Tract 104.03, Lowndes County, Georgia",2912,2350,0,1005,966,0
1400000US13185010404,"Census Tract 104.04, Lowndes County, Georgia",5464,4279,252,1607,1323,180
1400000US13185010500,"Census Tract 105, Lowndes County, Georgia",4307,3606,17,1774,1554,1
1400000US13185010601,"Census Tract 106.01, Lowndes County, Georgia",6489,3876,235,2082,1140,108
1400000US13185010604,"Census Tract 106.04, Lowndes County, Georgia",5973,1945,191,733,443,25
1400000US13185010700,"Census Tract 107, Lowndes County, Georgia",3358,635,154,588,58,110
1400000US13185010801,"Census Tract 108.01, Lowndes County, Georgia",3932,3442,240,1100,910,0
1400000US13185010802,"Census Tract 108.02, Lowndes County, Georgia",1837,1578,72,1130,1053,0
1400000US13185010900,"Census Tract 109, Lowndes County, Georgia",1802,1166,198,776,461,197
1400000US13185011000,"Census Tract 110, Lowndes County, Georgia",2822,2649,49,997,871,37
1400000US13185011100,"Census Tract 111, Lowndes County, Georgia",2459,444,300,500,109,60
1400000US13185011200,"Census Tract 112, Lowndes County, Georgia",5290,952,129,1494,570,47
1400000US13185011301,"Census Tract 113.01, Lowndes County, Georgia",4272,2856,140,2704,1965,75
1400000US13185011302,"Census Tract 113.02, Lowndes County, Georgia",1917,1141,149,727,467,44
1400000US13185011401,"Census Tract 114.01, Lowndes County, Georgia",2249,772,128,467,122,117
1400000US13185011402,"Census Tract 114.02, Lowndes County, Georgia",1669,524,452,635,76,386
1400000US13185011404,"Census Tract 114.04, Lowndes County, Georgia",3367,771,132,1232,534,120
1400000US13185011405,"Census Tract 114.05, Lowndes County, Georgia",4713,443,659,506,28,93
1400000US13185011500,"Census Tract 115, Lowndes County, Georgia",3924,216,257,463,76,0
1400000US13185011600,"Census Tract 116, Lowndes County, Georgia",3671,531,173,685,265,0
1400000US13187960103,"Census Tract 9601.03, Lumpkin County, Georgia",2404,89,0,289,0,0
1400000US13187960104,"Census Tract 9601.04, Lumpkin County, Georgia",5217,13,348,674,13,30
1400000US13187960105,"Census Tract 9601.05, Lumpkin County, Georgia",3232,0,29,249,0,29
1400000US13187960106,"Census Tract 9601.06, Lumpkin County, Georgia",4339,402,173,298,0,0
1400000US13187960203,"Census Tract 9602.03, Lumpkin County, Georgia",4163,19,7,400,11,0
1400000US13187960204,"Census Tract 9602.04, Lumpkin County, Georgia",3139,0,409,1340,0,77
1400000US13187960205,"Census Tract 9602.05, Lumpkin County, Georgia",5347,0,359,727,0,32
1400000US13187960206,"Census Tract 9602.06, Lumpkin County, Georgia",3687,0,203,459,0,0
1400000US13189950100,"Census Tract 9501, McDuffie County, Georgia",2324,76,65,144,1,0
1400000US13189950200,"Census Tract 9502, McDuffie County, Georgia",5408,3163,434,1393,656,175
1400000US13189950300,"Census Tract 9503, McDuffie County, Georgia",3234,1860,36,710,538,24
1400000US13189950401,"Census Tract 9504.01, McDuffie County, Georgia",2058,479,0,357,113,0
1400000US13189950402,"Census Tract 9504.02, McDuffie County, Georgia",2996,1805,0,388,158,0
1400000US13189950500,"Census Tract 9505, McDuffie County, Georgia",5135,1025,139,1018,296,65
1400000US13191110101,"Census Tract 1101.01, McIntosh County, Georgia",1265,426,0,468,350,0
1400000US13191110102,"Census Tract 1101.02, McIntosh County, Georgia",1112,213,0,184,46,0
1400000US13191110103,"Census Tract 1101.03, McIntosh County, Georgia",2063,258,10,38,0,0
1400000US13191110201,"Census Tract 1102.01, McIntosh County, Georgia",3150,1098,29,285,124,0
1400000US13191110202,"Census Tract 1102.02, McIntosh County, Georgia",2451,1280,0,476,328,0
1400000US13191110300,"Census Tract 1103, McIntosh County, Georgia",3981,1606,20,646,311,0
1400000US13191980000,"Census Tract 9800, McIntosh County, Georgia",0,0,0,0,0,0
1400000US13191990000,"Census Tract 9900, McIntosh County, Georgia",0,0,0,0,0,0
1400000US13193000100,"Census Tract 1, Macon County, Georgia",1709,853,169,653,339,152
1400000US13193000200,"Census Tract 2, Macon County, Georgia",1404,790,0,519,409,0
1400000US13193000300,"Census Tract 3, Macon County, Georgia",2881,2112,55,915,826,34
1400000US13193000400,"Census Tract 4, Macon County, Georgia",5000,2782,282,1061,708,218
1400000US13195020100,"Census Tract 201, Madison County, Georgia",5449,190,541,1757,29,529
1400000US13195020200,"Census Tract 202, Madison County, Georgia",4137,43,70,730,0,0
1400000US13195020300,"Census Tract 203, Madison County, Georgia",4968,595,53,1081,153,17
1400000US13195020400,"Census Tract 204, Madison County, Georgia",6067,557,838,1056,308,411
1400000US13195020501,"Census Tract 205.01, Madison County, Georgia",1471,452,27,28,0,0
1400000US13195020502,"Census Tract 205.02, Madison County, Georgia",5087,677,53,700,410,0
1400000US13195020600,"Census Tract 206, Madison County, Georgia",2182,27,128,500,0,0
1400000US13197920100,"Census Tract 9201, Marion County, Georgia",4413,335,214,670,12,22
1400000US13197920200,"Census Tract 9202, Marion County, Georgia",3916,2184,439,512,464,0
1400000US13199970501,"Census Tract 9705.01, Meriwether County, Georgia",2464,1233,0,468,253,0
1400000US13199970502,"Census Tract 9705.02, Meriwether County, Georgia",2659,1071,90,591,304,90
1400000US13199970600,"Census Tract 9706, Meriwether County, Georgia",3613,1267,133,1079,482,0
1400000US13199970701,"Census Tract 9707.01, Meriwether County, Georgia",2996,1016,0,509,375,0
1400000US13199970702,"Census Tract 9707.02, Meriwether County, Georgia",4547,718,226,591,85,0
1400000US13199970801,"Census Tract 9708.01, Meriwether County, Georgia",2938,2070,16,929,858,0
1400000US13199970802,"Census Tract 9708.02, Meriwether County, Georgia",1706,1080,22,211,118,0
1400000US13201950100,"Census Tract 9501, Miller County, Georgia",1581,201,13,343,65,0
1400000US13201950200,"Census Tract 9502, Miller County, Georgia",1730,833,0,392,290,0
1400000US13201950300,"Census Tract 9503, Miller County, Georgia",2243,637,18,392,225,0
1400000US13205090100,"Census Tract 901, Mitchell County, Georgia",3533,1292,137,522,252,0
1400000US13205090200,"Census Tract 902, Mitchell County, Georgia",3222,712,103,836,403,67
1400000US13205090300,"Census Tract 903, Mitchell County, Georgia",2828,2331,250,1276,1024,250
1400000US13205090401,"Census Tract 904.01, Mitchell County, Georgia",963,278,0,89,61,0
1400000US13205090402,"Census Tract 904.02, Mitchell County, Georgia",3280,1662,116,1160,824,53
1400000US13205090501,"Census Tract 905.01, Mitchell County, Georgia",3485,2546,0,579,563,0
1400000US13205090502,"Census Tract 905.02, Mitchell County, Georgia",2376,224,23,725,0,0
1400000US13207050101,"Census Tract 501.01, Monroe County, Georgia",5345,629,118,1054,51,13
1400000US13207050102,"Census Tract 501.02, Monroe County, Georgia",4258,1156,108,1339,279,18
1400000US13207050200,"Census Tract 502, Monroe County, Georgia",5241,2105,47,1195,846,19
1400000US13207050301,"Census Tract 503.01, Monroe County, Georgia",5426,1309,141,284,136,24
1400000US13207050302,"Census Tract 503.02, Monroe County, Georgia",5992,488,157,202,0,0
1400000US13209950100,"Census Tract 9501, Montgomery County, Georgia",1656,33,58,205,0,44
1400000US13209950200,"Census Tract 9502, Montgomery County, Georgia",4423,1540,401,863,464,59
1400000US13209950300,"Census Tract 9503, Montgomery County, Georgia",2180,348,130,295,110,0
1400000US13211010100,"Census Tract 101, Morgan County, Georgia",2831,732,153,350,65,4
1400000US13211010200,"Census Tract 102, Morgan County, Georgia",3933,697,81,463,140,0
1400000US13211010301,"Census Tract 103.01, Morgan County, Georgia",3295,1456,0,106,0,0
1400000US13211010302,"Census Tract 103.02, Morgan County, Georgia",3578,724,162,113,34,0
1400000US13211010400,"Census Tract 104, Morgan County, Georgia",3149,772,53,198,116,44
1400000US13211010500,"Census Tract 105, Morgan County, Georgia",1777,92,142,196,10,117
1400000US13213010100,"Census Tract 101, Murray County, Georgia",3621,23,222,497,0,0
1400000US13213010201,"Census Tract 102.01, Murray County, Georgia",1953,0,66,270,0,32
1400000US13213010203,"Census Tract 102.03, Murray County, Georgia",3667,0,485,140,0,17
1400000US13213010204,"Census Tract 102.04, Murray County, Georgia",4571,108,542,593,0,59
1400000US13213010300,"Census Tract 103, Murray County, Georgia",4294,4,306,1067,4,0
1400000US13213010401,"Census Tract 104.01, Murray County, Georgia",2941,51,601,750,0,42
1400000US13213010402,"Census Tract 104.02, Murray County, Georgia",2741,2,668,409,2,0
1400000US13213010500,"Census Tract 105, Murray County, Georgia",5381,57,1666,465,0,166
1400000US13213010600,"Census Tract 106, Murray County, Georgia",4476,8,1120,1178,0,569
1400000US13213010700,"Census Tract 107, Murray County, Georgia",5557,18,335,916,18,293
1400000US13215000200,"Census Tract 2, Muscogee County, Georgia",1981,219,135,147,26,0
1400000US13215000300,"Census Tract 3, Muscogee County, Georgia",1234,515,170,447,281,46
1400000US13215000400,"Census Tract 4, Muscogee County, Georgia",2685,375,100,379,31,22
1400000US13215000800,"Census Tract 8, Muscogee County, Georgia",2663,1267,207,991,692,28
1400000US13215000900,"Census Tract 9, Muscogee County, Georgia",2251,596,229,332,27,38
1400000US13215001000,"Census Tract 10, Muscogee County, Georgia",3570,891,347,309,107,58
1400000US13215001100,"Census Tract 11, Muscogee County, Georgia",2564,205,278,351,185,0
1400000US13215001200,"Census Tract 12, Muscogee County, Georgia",3488,915,208,562,244,2
1400000US13215001400,"Census Tract 14, Muscogee County, Georgia",1759,1021,54,690,335,54
1400000US13215001600,"Census Tract 16, Muscogee County, Georgia",2671,1840,97,1356,1018,17
1400000US13215001800,"Census Tract 18, Muscogee County, Georgia",1329,534,114,609,412,57
1400000US13215002000,"Census Tract 20, Muscogee County, Georgia",3107,2941,43,890,831,0
1400000US13215002100,"Census Tract 21, Muscogee County, Georgia",2511,1369,173,752,504,30
1400000US13215002200,"Census Tract 22, Muscogee County, Georgia",2747,2545,49,739,660,10
1400000US13215002300,"Census Tract 23, Muscogee County, Georgia",1403,759,51,373,260,17
1400000US13215002400,"Census Tract 24, Muscogee County, Georgia",1125,1043,9,711,679,0
1400000US13215002500,"Census Tract 25, Muscogee County, Georgia",531,391,29,303,287,0
1400000US13215002700,"Census Tract 27, Muscogee County, Georgia",2070,1956,97,675,561,97
1400000US13215002800,"Census Tract 28, Muscogee County, Georgia",1922,1860,0,693,659,0
1400000US13215002901,"Census Tract 29.01, Muscogee County, Georgia",2847,2385,154,995,980,154
1400000US13215002902,"Census Tract 29.02, Muscogee County, Georgia",2522,2356,41,1163,1093,21
1400000US13215003000,"Census Tract 30, Muscogee County, Georgia",2449,2449,24,1479,1479,0
1400000US13215003200,"Census Tract 32, Muscogee County, Georgia",2330,2063,150,952,834,35
1400000US13215003301,"Census Tract 33.01, Muscogee County, Georgia",1296,692,428,720,308,304
1400000US13215003302,"Census Tract 33.02, Muscogee County, Georgia",1743,1365,54,655,522,30
1400000US13215003400,"Census Tract 34, Muscogee County, Georgia",1500,1027,145,517,415,41
1400000US13215010106,"Census Tract 101.06, Muscogee County, Georgia",5904,1928,959,519,168,41
1400000US13215010108,"Census Tract 101.08, Muscogee County, Georgia",5171,3136,546,388,212,37
1400000US13215010109,"Census Tract 101.09, Muscogee County, Georgia",2604,874,87,522,250,17
1400000US13215010110,"Census Tract 101.10, Muscogee County, Georgia",3217,627,574,405,0,188
1400000US13215010111,"Census Tract 101.11, Muscogee County, Georgia",6412,1870,556,228,47,0
1400000US13215010204,"Census Tract 102.04, Muscogee County, Georgia",6478,1168,916,547,370,5
1400000US13215010205,"Census Tract 102.05, Muscogee County, Georgia",3617,364,509,244,29,0
1400000US13215010206,"Census Tract 102.06, Muscogee County, Georgia",2566,356,187,259,22,67
1400000US13215010207,"Census Tract 102.07, Muscogee County, Georgia",4275,411,253,245,25,0
1400000US13215010208,"Census Tract 102.08, Muscogee County, Georgia",5380,945,234,475,231,0
1400000US13215010209,"Census Tract 102.09, Muscogee County, Georgia",3864,994,363,98,62,0
1400000US13215010301,"Census Tract 103.01, Muscogee County, Georgia",2242,127,89,138,0,79
1400000US13215010303,"Census Tract 103.03, Muscogee County, Georgia",4426,659,588,447,95,0
1400000US13215010304,"Census Tract 103.04, Muscogee County, Georgia",2173,259,391,33,1,0
1400000US13215010401,"Census Tract 104.01, Muscogee County, Georgia",6768,859,186,676,51,30
1400000US13215010402,"Census Tract 104.02, Muscogee County, Georgia",4867,1309,764,969,132,228
1400000US13215010501,"Census Tract 105.01, Muscogee County, Georgia",5567,2794,114,1234,597,0
1400000US13215010502,"Census Tract 105.02, Muscogee County, Georgia",1726,886,337,351,228,16
1400000US13215010602,"Census Tract 106.02, Muscogee County, Georgia",5140,3738,224,992,633,100
1400000US13215010605,"Census Tract 106.05, Muscogee County, Georgia",3964,3428,65,826,571,0
1400000US13215010606,"Census Tract 106.06, Muscogee County, Georgia",15,0,0,0,0,0
1400000US13215010607,"Census Tract 106.07, Muscogee County, Georgia",5730,4160,349,1417,1029,74
1400000US13215010608,"Census Tract 106.08, Muscogee County, Georgia",4503,3536,137,1279,959,0
1400000US13215010701,"Census Tract 107.01, Muscogee County, Georgia",6410,4818,122,1545,887,0
1400000US13215010702,"Census Tract 107.02, Muscogee County, Georgia",4902,3806,21,812,512,0
1400000US13215010704,"Census Tract 107.04, Muscogee County, Georgia",2669,2448,0,384,320,0
1400000US13215010705,"Census Tract 107.05, Muscogee County, Georgia",3937,3640,97,476,435,22
1400000US13215010801,"Census Tract 108.01, Muscogee County, Georgia",2423,202,429,516,0,214
1400000US13215010802,"Census Tract 108.02, Muscogee County, Georgia",5161,329,933,521,107,141
1400000US13215011100,"Census Tract 111, Muscogee County, Georgia",1344,391,108,383,219,0
1400000US13215011200,"Census Tract 112, Muscogee County, Georgia",1759,769,52,365,284,0
1400000US13215011400,"Census Tract 114, Muscogee County, Georgia",2312,810,170,1021,543,79
1400000US13215011500,"Census Tract 115, Muscogee County, Georgia",4529,2658,890,1647,1097,394
1400000US13217100101,"Census Tract 1001.01, Newton County, Georgia",4416,612,290,419,31,0
1400000US13217100102,"Census Tract 1001.02, Newton County, Georgia",5240,1745,58,248,128,0
1400000US13217100202,"Census Tract 1002.02, Newton County, Georgia",5808,426,288,266,63,0
1400000US13217100203,"Census Tract 1002.03, Newton County, Georgia",2897,400,38,548,9,2
1400000US13217100204,"Census Tract 1002.04, Newton County, Georgia",3385,450,30,141,84,0
1400000US13217100301,"Census Tract 1003.01, Newton County, Georgia",5738,2908,112,1153,742,0
1400000US13217100302,"Census Tract 1003.02, Newton County, Georgia",4351,1343,1270,589,327,133
1400000US13217100400,"Census Tract 1004, Newton County, Georgia",2672,1229,133,952,675,0
1400000US13217100503,"Census Tract 1005.03, Newton County, Georgia",6669,5005,270,526,404,0
1400000US13217100504,"Census Tract 1005.04, Newton County, Georgia",6153,5642,242,1534,1534,0
1400000US13217100505,"Census Tract 1005.05, Newton County, Georgia",4690,3035,880,288,63,0
1400000US13217100506,"Census Tract 1005.06, Newton County, Georgia",3659,2692,332,72,47,0
1400000US13217100507,"Census Tract 1005.07, Newton County, Georgia",5987,4178,394,374,201,199
1400000US13217100600,"Census Tract 1006, Newton County, Georgia",6130,2620,291,1395,332,29
1400000US13217100701,"Census Tract 1007.01, Newton County, Georgia",3212,2259,297,736,720,0
1400000US13217100702,"Census Tract 1007.02, Newton County, Georgia",3094,2173,131,853,690,123
1400000US13217100801,"Census Tract 1008.01, Newton County, Georgia",5471,1254,51,495,73,0
1400000US13217100802,"Census Tract 1008.02, Newton County, Georgia",4952,994,0,1576,558,0
1400000US13217100902,"Census Tract 1009.02, Newton County, Georgia",6190,2829,528,1296,596,223
1400000US13217100903,"Census Tract 1009.03, Newton County, Georgia",5832,3071,489,1228,876,0
1400000US13217100904,"Census Tract 1009.04, Newton County, Georgia",6817,3105,8,845,410,0
1400000US13217100905,"Census Tract 1009.05, Newton County, Georgia",4769,1625,71,638,506,0
1400000US13219030101,"Census Tract 301.01, Oconee County, Georgia",1221,2,29,42,2,0
1400000US13219030102,"Census Tract 301.02, Oconee County, Georgia",1601,81,30,67,0,0
1400000US13219030103,"Census Tract 301.03, Oconee County, Georgia",2647,276,142,58,0,0
1400000US13219030104,"Census Tract 301.04, Oconee County, Georgia",7342,46,292,44,0,0
1400000US13219030201,"Census Tract 302.01, Oconee County, Georgia",3779,111,546,764,0,502
1400000US13219030202,"Census Tract 302.02, Oconee County, Georgia",3787,746,25,583,186,0
1400000US13219030300,"Census Tract 303, Oconee County, Georgia",5431,48,491,155,5,0
1400000US13219030401,"Census Tract 304.01, Oconee County, Georgia",1789,2,193,109,2,0
1400000US13219030402,"Census Tract 304.02, Oconee County, Georgia",5383,333,61,405,11,0
1400000US13219030500,"Census Tract 305, Oconee County, Georgia",2841,24,0,109,0,0
1400000US13219030600,"Census Tract 306, Oconee County, Georgia",3087,209,317,70,2,5
1400000US13221960100,"Census Tract 9601, Oglethorpe County, Georgia",1631,202,0,173,56,0
1400000US13221960203,"Census Tract 9602.03, Oglethorpe County, Georgia",3031,466,162,654,89,162
1400000US13221960204,"Census Tract 9602.04, Oglethorpe County, Georgia",3345,392,510,215,30,0
1400000US13221960205,"Census Tract 9602.05, Oglethorpe County, Georgia",2344,579,51,249,47,0
1400000US13221960206,"Census Tract 9602.06, Oglethorpe County, Georgia",2955,655,0,446,263,0
1400000US13221960300,"Census Tract 9603, Oglethorpe County, Georgia",1599,238,5,93,0,0
1400000US13223120104,"Census Tract 1201.04, Paulding County, Georgia",3451,98,224,268,0,0
1400000US13223120105,"Census Tract 1201.05, Paulding County, Georgia",7602,1205,546,193,49,0
1400000US13223120106,"Census Tract 1201.06, Paulding County, Georgia",2036,69,454,620,0,0
1400000US13223120107,"Census Tract 1201.07, Paulding County, Georgia",7421,1674,234,948,0,0
1400000US13223120108,"Census Tract 1201.08, Paulding County, Georgia",8122,1331,663,494,0,0
1400000US13223120109,"Census Tract 1201.09, Paulding County, Georgia",6372,776,415,92,0,31
1400000US13223120110,"Census Tract 1201.10, Paulding County, Georgia",6209,521,395,72,0,0
1400000US13223120111,"Census Tract 1201.11, Paulding County, Georgia",7021,860,217,247,0,0
1400000US13223120203,"Census Tract 1202.03, Paulding County, Georgia",4854,248,229,430,0,0
1400000US13223120205,"Census Tract 1202.05, Paulding County, Georgia",4745,660,1072,92,0,0
1400000US13223120206,"Census Tract 1202.06, Paulding County, Georgia",3676,1536,294,79,22,0
